transaction_id,store_id,product_id,date_id,transaction_type,quantity,reference_sale_id,reference_shipment_id
512,1149,105,2023-10-11,SHIPMENT,90,,512
513,16,549,2022-10-06,SHIPMENT,32,,513
514,2469,415,2022-02-27,SHIPMENT,90,,514
515,2474,1630,2023-03-22,SHIPMENT,113,,515
516,346,1104,2023-02-01,SHIPMENT,80,,516
517,1662,393,2022-02-21,SHIPMENT,70,,517
518,2762,791,2025-02-20,SHIPMENT,123,,518
519,1915,852,2024-03-23,SHIPMENT,132,,519
520,1214,491,2024-05-04,SHIPMENT,47,,520
521,1334,995,2023-09-11,SHIPMENT,77,,521
522,858,524,2022-12-12,SHIPMENT,143,,522
523,862,1907,2023-01-06,SHIPMENT,107,,523
524,2225,1090,2022-07-07,SHIPMENT,92,,524
525,1046,785,2022-03-18,SHIPMENT,117,,525
526,256,641,2024-08-20,SHIPMENT,58,,526
527,1879,813,2024-12-05,SHIPMENT,40,,527
528,1834,1287,2024-08-22,SHIPMENT,45,,528
529,295,1756,2024-03-01,SHIPMENT,60,,529
530,2853,200,2022-06-04,SHIPMENT,57,,530
531,2871,1671,2024-05-28,SHIPMENT,56,,531
532,232,481,2025-02-26,SHIPMENT,100,,532
533,1828,471,2025-06-04,SHIPMENT,79,,533
534,2282,746,2023-12-24,SHIPMENT,54,,534
535,2659,1366,2024-03-04,SHIPMENT,93,,535
536,1544,1152,2024-04-24,SHIPMENT,83,,536
537,954,175,2022-10-22,SHIPMENT,91,,537
538,2676,896,2022-12-02,SHIPMENT,114,,538
539,21,1250,2022-04-18,SHIPMENT,65,,539
540,987,23,2024-08-29,SHIPMENT,67,,540
541,2610,626,2022-04-06,SHIPMENT,36,,541
542,1565,544,2022-09-04,SHIPMENT,74,,542
543,1130,115,2025-02-04,SHIPMENT,144,,543
544,542,1317,2024-07-08,SHIPMENT,117,,544
545,2881,265,2023-10-08,SHIPMENT,45,,545
546,2041,9,2023-08-07,SHIPMENT,52,,546
547,862,1442,2023-02-04,SHIPMENT,139,,547
548,2315,1782,2025-04-18,SHIPMENT,108,,548
549,2339,907,2024-02-01,SHIPMENT,107,,549
550,13,191,2022-03-03,SHIPMENT,99,,550
551,1489,1505,2023-01-10,SHIPMENT,98,,551
552,1040,1767,2024-01-26,SHIPMENT,97,,552
553,2905,1546,2023-04-15,SHIPMENT,59,,553
554,886,1261,2023-12-04,SHIPMENT,51,,554
555,2328,652,2025-05-16,SHIPMENT,66,,555
556,1262,1825,2024-08-07,SHIPMENT,30,,556
557,931,1382,2024-06-23,SHIPMENT,147,,557
558,1242,1924,2022-12-02,SHIPMENT,96,,558
559,1696,140,2023-05-14,SHIPMENT,60,,559
560,841,1049,2023-06-26,SHIPMENT,43,,560
561,1324,1218,2024-05-17,SHIPMENT,99,,561
562,2442,642,2025-01-06,SHIPMENT,114,,562
563,683,1938,2024-08-08,SHIPMENT,149,,563
564,2212,1845,2025-03-08,SHIPMENT,88,,564
565,1125,1053,2024-01-08,SHIPMENT,63,,565
566,2164,219,2022-08-11,SHIPMENT,85,,566
567,500,1150,2025-01-16,SHIPMENT,46,,567
568,2519,46,2025-05-29,SHIPMENT,119,,568
569,2303,1190,2024-05-24,SHIPMENT,102,,569
570,2943,548,2023-06-02,SHIPMENT,82,,570
571,2018,985,2023-09-01,SHIPMENT,150,,571
572,1311,165,2023-12-19,SHIPMENT,123,,572
573,1798,1892,2023-03-05,SHIPMENT,61,,573
574,620,932,2025-02-17,SHIPMENT,113,,574
575,1018,913,2024-01-05,SHIPMENT,148,,575
576,2362,1876,2025-02-07,SHIPMENT,81,,576
577,2953,554,2022-12-31,SHIPMENT,43,,577
578,2573,1574,2024-10-11,SHIPMENT,85,,578
579,2784,224,2024-12-30,SHIPMENT,134,,579
580,2383,1868,2023-09-28,SHIPMENT,142,,580
581,1406,396,2025-05-31,SHIPMENT,137,,581
582,1128,1057,2025-02-13,SHIPMENT,83,,582
583,736,1722,2024-02-23,SHIPMENT,53,,583
584,84,383,2022-09-27,SHIPMENT,58,,584
585,2081,862,2024-03-21,SHIPMENT,138,,585
586,2991,1590,2023-10-24,SHIPMENT,88,,586
587,1020,960,2022-08-10,SHIPMENT,35,,587
588,1549,1610,2023-07-08,SHIPMENT,126,,588
589,377,33,2025-05-09,SHIPMENT,90,,589
590,1100,1617,2024-06-22,SHIPMENT,35,,590
591,1841,1574,2025-03-01,SHIPMENT,98,,591
592,2326,777,2023-05-02,SHIPMENT,141,,592
593,799,44,2023-05-26,SHIPMENT,114,,593
594,1217,1562,2025-02-02,SHIPMENT,54,,594
595,1503,1914,2024-05-26,SHIPMENT,139,,595
596,2902,865,2022-05-07,SHIPMENT,36,,596
597,366,105,2023-01-16,SHIPMENT,58,,597
598,400,1431,2023-12-15,SHIPMENT,39,,598
599,1625,1616,2023-03-07,SHIPMENT,118,,599
600,2094,628,2024-01-07,SHIPMENT,146,,600
601,1228,1574,2022-08-13,SHIPMENT,96,,601
602,2140,302,2022-11-20,SHIPMENT,42,,602
603,2242,1539,2025-02-12,SHIPMENT,68,,603
604,788,1205,2024-03-06,SHIPMENT,130,,604
605,1481,398,2022-06-09,SHIPMENT,64,,605
606,1419,1194,2023-11-24,SHIPMENT,78,,606
607,1136,1133,2022-12-09,SHIPMENT,74,,607
608,2561,717,2023-08-15,SHIPMENT,125,,608
609,813,260,2025-02-07,SHIPMENT,47,,609
610,2768,992,2025-03-17,SHIPMENT,104,,610
611,1887,604,2024-08-19,SHIPMENT,44,,611
612,689,59,2023-07-16,SHIPMENT,145,,612
613,811,372,2023-01-02,SHIPMENT,74,,613
614,1383,494,2024-08-03,SHIPMENT,35,,614
615,648,893,2023-01-06,SHIPMENT,59,,615
616,2215,287,2024-05-10,SHIPMENT,110,,616
617,2777,831,2023-03-10,SHIPMENT,114,,617
618,2828,685,2023-01-08,SHIPMENT,69,,618
619,356,1501,2022-09-30,SHIPMENT,54,,619
620,2817,66,2023-12-30,SHIPMENT,30,,620
621,577,1428,2022-04-08,SHIPMENT,52,,621
622,350,1176,2023-01-31,SHIPMENT,115,,622
623,2965,1834,2022-03-24,SHIPMENT,86,,623
624,359,1470,2023-06-11,SHIPMENT,105,,624
625,2051,24,2024-08-10,SHIPMENT,31,,625
626,760,2017,2022-07-18,SHIPMENT,136,,626
627,1520,65,2025-05-27,SHIPMENT,135,,627
628,1635,917,2023-12-06,SHIPMENT,129,,628
629,1147,1565,2024-05-27,SHIPMENT,130,,629
630,1850,1296,2024-08-07,SHIPMENT,120,,630
631,2931,157,2024-11-05,SHIPMENT,32,,631
632,866,1602,2023-05-20,SHIPMENT,95,,632
633,1117,687,2023-12-25,SHIPMENT,99,,633
634,2588,1723,2023-11-16,SHIPMENT,37,,634
635,1542,492,2023-06-07,SHIPMENT,142,,635
636,1592,1989,2022-01-25,SHIPMENT,51,,636
637,464,282,2025-04-14,SHIPMENT,40,,637
638,484,1901,2024-12-04,SHIPMENT,46,,638
639,1094,161,2022-01-29,SHIPMENT,54,,639
640,1469,729,2024-04-05,SHIPMENT,96,,640
641,2877,1609,2023-11-29,SHIPMENT,103,,641
642,2056,1864,2022-11-16,SHIPMENT,105,,642
643,627,100,2024-10-03,SHIPMENT,149,,643
644,2137,1429,2022-11-12,SHIPMENT,123,,644
645,569,1861,2022-06-26,SHIPMENT,119,,645
646,2339,482,2022-06-28,SHIPMENT,53,,646
647,81,1063,2022-12-08,SHIPMENT,35,,647
648,513,600,2023-04-18,SHIPMENT,65,,648
649,1651,1211,2022-07-28,SHIPMENT,103,,649
650,549,1286,2023-06-09,SHIPMENT,42,,650
651,2305,1971,2023-07-24,SHIPMENT,40,,651
652,1275,2020,2022-01-14,SHIPMENT,104,,652
653,1343,103,2022-11-20,SHIPMENT,64,,653
654,1802,1598,2024-08-05,SHIPMENT,41,,654
655,612,839,2023-01-15,SHIPMENT,60,,655
656,1796,1267,2022-06-10,SHIPMENT,88,,656
657,385,1676,2024-02-17,SHIPMENT,52,,657
658,2986,1739,2024-10-26,SHIPMENT,89,,658
659,697,620,2024-07-28,SHIPMENT,33,,659
660,2604,1399,2022-09-29,SHIPMENT,52,,660
661,774,469,2023-02-14,SHIPMENT,83,,661
662,213,689,2024-03-21,SHIPMENT,118,,662
663,2065,1465,2022-03-06,SHIPMENT,126,,663
664,1297,199,2024-08-23,SHIPMENT,143,,664
665,940,1947,2023-05-31,SHIPMENT,39,,665
666,2964,638,2024-09-04,SHIPMENT,134,,666
667,446,963,2023-07-09,SHIPMENT,126,,667
668,2620,292,2022-04-10,SHIPMENT,134,,668
669,2665,859,2023-05-31,SHIPMENT,148,,669
670,1125,1623,2025-02-22,SHIPMENT,147,,670
671,1624,1321,2024-11-04,SHIPMENT,106,,671
672,805,1611,2022-01-26,SHIPMENT,39,,672
673,804,602,2022-07-06,SHIPMENT,107,,673
674,684,1388,2022-04-19,SHIPMENT,101,,674
675,1976,1918,2025-03-21,SHIPMENT,59,,675
676,999,1656,2022-11-15,SHIPMENT,99,,676
677,961,117,2023-09-07,SHIPMENT,41,,677
678,771,1004,2022-04-14,SHIPMENT,104,,678
679,1233,1427,2024-08-17,SHIPMENT,44,,679
680,2342,143,2022-04-19,SHIPMENT,32,,680
681,2401,1814,2023-05-02,SHIPMENT,105,,681
682,2715,702,2024-12-24,SHIPMENT,63,,682
683,2175,103,2023-08-12,SHIPMENT,135,,683
684,2702,1289,2025-01-04,SHIPMENT,46,,684
685,153,1235,2022-04-19,SHIPMENT,110,,685
686,80,230,2024-10-26,SHIPMENT,126,,686
687,1539,1329,2022-03-20,SHIPMENT,64,,687
688,265,1411,2025-02-14,SHIPMENT,32,,688
689,639,1293,2024-03-06,SHIPMENT,104,,689
690,695,1291,2025-03-10,SHIPMENT,142,,690
691,133,624,2024-09-30,SHIPMENT,113,,691
692,338,1395,2022-03-10,SHIPMENT,72,,692
693,1231,1212,2024-12-06,SHIPMENT,62,,693
694,2946,404,2024-09-23,SHIPMENT,101,,694
695,954,3,2024-03-17,SHIPMENT,46,,695
696,2966,699,2022-12-31,SHIPMENT,144,,696
697,602,529,2024-11-19,SHIPMENT,128,,697
698,360,1722,2022-07-01,SHIPMENT,40,,698
699,2904,1910,2022-10-22,SHIPMENT,117,,699
700,2878,639,2023-10-13,SHIPMENT,51,,700
701,685,78,2023-04-15,SHIPMENT,50,,701
702,454,1068,2022-12-19,SHIPMENT,94,,702
703,2533,1217,2022-07-17,SHIPMENT,144,,703
704,2020,475,2024-11-15,SHIPMENT,40,,704
705,1552,309,2024-06-08,SHIPMENT,144,,705
706,2581,912,2024-10-23,SHIPMENT,113,,706
707,599,273,2023-08-26,SHIPMENT,77,,707
708,2416,910,2023-01-27,SHIPMENT,37,,708
709,2803,1024,2023-09-16,SHIPMENT,97,,709
710,2717,62,2023-03-10,SHIPMENT,108,,710
711,964,1837,2025-02-26,SHIPMENT,53,,711
712,2817,2026,2024-08-28,SHIPMENT,147,,712
713,2922,87,2023-12-27,SHIPMENT,100,,713
714,530,1846,2024-11-11,SHIPMENT,62,,714
715,2328,1059,2023-07-16,SHIPMENT,93,,715
716,644,1049,2024-10-04,SHIPMENT,48,,716
717,825,285,2023-12-27,SHIPMENT,39,,717
718,2936,483,2024-09-13,SHIPMENT,87,,718
719,1878,1003,2022-05-08,SHIPMENT,84,,719
720,869,1014,2024-03-26,SHIPMENT,57,,720
721,418,605,2023-07-13,SHIPMENT,144,,721
722,2026,497,2024-09-26,SHIPMENT,128,,722
723,1033,292,2025-02-05,SHIPMENT,126,,723
724,668,1609,2022-10-04,SHIPMENT,150,,724
725,774,1469,2022-10-25,SHIPMENT,143,,725
726,109,1870,2022-05-31,SHIPMENT,100,,726
727,1700,1588,2025-04-20,SHIPMENT,51,,727
728,278,1591,2022-07-28,SHIPMENT,148,,728
729,2421,1059,2024-11-24,SHIPMENT,113,,729
730,2958,1793,2023-01-27,SHIPMENT,133,,730
731,18,164,2022-10-17,SHIPMENT,133,,731
732,11,1222,2022-06-12,SHIPMENT,68,,732
733,1616,1172,2023-09-27,SHIPMENT,129,,733
734,446,1524,2024-02-13,SHIPMENT,72,,734
735,2370,1936,2023-09-17,SHIPMENT,89,,735
736,2037,1475,2024-03-31,SHIPMENT,75,,736
737,1914,1727,2022-11-27,SHIPMENT,67,,737
738,1766,1901,2024-03-23,SHIPMENT,119,,738
739,1944,1211,2023-02-25,SHIPMENT,146,,739
740,1113,710,2025-01-24,SHIPMENT,91,,740
741,1109,89,2025-04-19,SHIPMENT,65,,741
742,1907,1920,2025-05-26,SHIPMENT,104,,742
743,1414,125,2022-11-15,SHIPMENT,35,,743
744,1333,941,2023-02-19,SHIPMENT,129,,744
745,606,236,2022-01-20,SHIPMENT,116,,745
746,2270,289,2024-02-08,SHIPMENT,131,,746
747,970,641,2023-12-22,SHIPMENT,121,,747
748,2906,733,2023-11-21,SHIPMENT,148,,748
749,2535,949,2025-04-11,SHIPMENT,57,,749
750,479,444,2022-09-26,SHIPMENT,35,,750
751,2242,984,2024-06-15,SHIPMENT,118,,751
752,1586,1815,2023-06-22,SHIPMENT,91,,752
753,2283,502,2022-06-24,SHIPMENT,104,,753
754,2154,1859,2023-04-23,SHIPMENT,36,,754
755,389,1893,2022-09-01,SHIPMENT,123,,755
756,1924,390,2023-11-09,SHIPMENT,104,,756
757,2890,1923,2024-10-20,SHIPMENT,112,,757
758,961,1209,2022-02-01,SHIPMENT,47,,758
759,507,178,2025-01-30,SHIPMENT,51,,759
760,2589,1665,2022-09-18,SHIPMENT,39,,760
761,2787,804,2022-06-09,SHIPMENT,86,,761
762,556,641,2023-11-25,SHIPMENT,62,,762
763,805,280,2025-03-02,SHIPMENT,55,,763
764,144,757,2023-08-19,SHIPMENT,125,,764
765,188,1000,2025-04-04,SHIPMENT,31,,765
766,1005,1724,2023-01-28,SHIPMENT,89,,766
767,2527,1600,2024-09-28,SHIPMENT,121,,767
768,2438,1304,2023-11-08,SHIPMENT,122,,768
769,498,1557,2023-08-07,SHIPMENT,87,,769
770,128,1097,2025-05-24,SHIPMENT,83,,770
771,912,105,2024-04-14,SHIPMENT,38,,771
772,1535,413,2023-10-05,SHIPMENT,144,,772
773,2515,1118,2024-04-07,SHIPMENT,39,,773
774,154,1565,2022-04-10,SHIPMENT,130,,774
775,2979,18,2022-02-02,SHIPMENT,109,,775
776,1017,1165,2024-04-17,SHIPMENT,104,,776
777,2262,1808,2024-03-14,SHIPMENT,97,,777
778,1132,1485,2023-06-21,SHIPMENT,39,,778
779,1490,320,2023-08-13,SHIPMENT,35,,779
780,2107,1511,2023-11-13,SHIPMENT,35,,780
781,1114,525,2023-09-09,SHIPMENT,95,,781
782,2749,463,2022-02-07,SHIPMENT,61,,782
783,636,971,2024-11-13,SHIPMENT,148,,783
784,1497,1011,2022-11-21,SHIPMENT,114,,784
785,825,1837,2022-05-01,SHIPMENT,112,,785
786,2763,1138,2022-04-01,SHIPMENT,71,,786
787,201,692,2024-04-27,SHIPMENT,142,,787
788,344,968,2024-09-07,SHIPMENT,148,,788
789,430,708,2024-06-21,SHIPMENT,132,,789
790,957,1853,2024-02-24,SHIPMENT,71,,790
791,816,581,2023-09-18,SHIPMENT,37,,791
792,1553,1528,2022-01-10,SHIPMENT,110,,792
793,1481,943,2023-10-30,SHIPMENT,54,,793
794,924,226,2022-08-09,SHIPMENT,42,,794
795,495,162,2023-07-02,SHIPMENT,47,,795
796,1325,1404,2023-04-27,SHIPMENT,44,,796
797,1038,426,2024-01-02,SHIPMENT,110,,797
798,556,1929,2024-03-25,SHIPMENT,112,,798
799,1827,729,2023-03-30,SHIPMENT,123,,799
800,860,609,2022-11-30,SHIPMENT,65,,800
801,303,982,2024-07-19,SHIPMENT,94,,801
802,2209,1038,2022-06-16,SHIPMENT,146,,802
803,2801,743,2024-12-31,SHIPMENT,38,,803
804,1168,1550,2025-04-01,SHIPMENT,69,,804
805,882,940,2022-04-10,SHIPMENT,135,,805
806,1647,382,2024-01-26,SHIPMENT,76,,806
807,1254,1715,2024-04-18,SHIPMENT,83,,807
808,1253,1566,2023-09-05,SHIPMENT,32,,808
809,242,1298,2023-11-22,SHIPMENT,83,,809
810,2259,98,2022-02-07,SHIPMENT,85,,810
811,1570,1670,2022-06-02,SHIPMENT,125,,811
812,1790,446,2024-07-06,SHIPMENT,147,,812
813,1476,1545,2022-01-12,SHIPMENT,122,,813
814,2041,1236,2024-01-13,SHIPMENT,105,,814
815,911,1726,2025-03-19,SHIPMENT,31,,815
816,1880,1421,2023-09-05,SHIPMENT,90,,816
817,234,708,2024-04-17,SHIPMENT,127,,817
818,1153,103,2024-03-06,SHIPMENT,83,,818
819,498,15,2023-06-04,SHIPMENT,92,,819
820,1617,637,2024-12-19,SHIPMENT,87,,820
821,1189,1914,2024-01-04,SHIPMENT,128,,821
822,1612,1493,2024-11-03,SHIPMENT,123,,822
823,1531,1759,2022-03-17,SHIPMENT,131,,823
824,2451,381,2022-11-30,SHIPMENT,131,,824
825,1514,586,2022-08-14,SHIPMENT,114,,825
826,185,1028,2023-01-10,SHIPMENT,146,,826
827,2654,133,2023-10-08,SHIPMENT,92,,827
828,2516,588,2023-02-12,SHIPMENT,134,,828
829,384,234,2022-11-14,SHIPMENT,59,,829
830,285,58,2025-05-08,SHIPMENT,125,,830
831,1890,682,2022-08-20,SHIPMENT,69,,831
832,1402,79,2022-12-16,SHIPMENT,117,,832
833,1247,495,2025-05-21,SHIPMENT,58,,833
834,1792,599,2022-03-21,SHIPMENT,133,,834
835,1766,652,2023-05-24,SHIPMENT,42,,835
836,2365,410,2023-05-20,SHIPMENT,78,,836
837,2694,113,2022-07-24,SHIPMENT,63,,837
838,986,1850,2022-05-21,SHIPMENT,114,,838
839,579,1992,2023-08-14,SHIPMENT,53,,839
840,1915,977,2022-12-31,SHIPMENT,53,,840
841,2282,1390,2024-12-09,SHIPMENT,107,,841
842,1322,588,2022-03-23,SHIPMENT,73,,842
843,1039,81,2023-11-07,SHIPMENT,51,,843
844,376,1693,2022-05-16,SHIPMENT,108,,844
845,253,120,2025-05-03,SHIPMENT,150,,845
846,2258,627,2023-06-06,SHIPMENT,57,,846
847,945,211,2023-06-08,SHIPMENT,74,,847
848,515,442,2024-06-16,SHIPMENT,61,,848
849,543,1242,2022-08-22,SHIPMENT,87,,849
850,2580,1873,2023-01-17,SHIPMENT,92,,850
851,1607,544,2025-03-28,SHIPMENT,84,,851
852,1281,199,2023-11-22,SHIPMENT,111,,852
853,1928,1276,2023-09-02,SHIPMENT,46,,853
854,2103,1898,2022-12-19,SHIPMENT,126,,854
855,1772,1144,2023-10-25,SHIPMENT,87,,855
856,257,515,2023-11-28,SHIPMENT,108,,856
857,2303,707,2023-07-26,SHIPMENT,78,,857
858,819,1537,2022-01-04,SHIPMENT,144,,858
859,1726,561,2022-10-26,SHIPMENT,108,,859
860,1577,879,2022-03-01,SHIPMENT,112,,860
861,2840,1815,2022-08-24,SHIPMENT,71,,861
862,2863,525,2024-11-03,SHIPMENT,143,,862
863,772,1133,2024-06-02,SHIPMENT,129,,863
864,1246,1826,2023-12-20,SHIPMENT,140,,864
865,2530,174,2022-06-28,SHIPMENT,145,,865
866,487,305,2022-04-01,SHIPMENT,78,,866
867,2687,141,2022-01-23,SHIPMENT,41,,867
868,387,1392,2024-12-13,SHIPMENT,116,,868
869,2465,25,2024-06-10,SHIPMENT,60,,869
870,1983,1023,2025-01-14,SHIPMENT,136,,870
871,2870,433,2025-03-06,SHIPMENT,119,,871
872,2674,332,2022-08-12,SHIPMENT,136,,872
873,771,969,2024-03-09,SHIPMENT,141,,873
874,680,1,2024-06-21,SHIPMENT,75,,874
875,2153,666,2022-06-21,SHIPMENT,147,,875
876,1069,710,2022-04-15,SHIPMENT,87,,876
877,296,762,2024-02-22,SHIPMENT,99,,877
878,1973,1962,2022-03-17,SHIPMENT,41,,878
879,2507,1683,2024-05-30,SHIPMENT,147,,879
880,2833,346,2024-04-09,SHIPMENT,58,,880
881,128,1580,2023-04-11,SHIPMENT,93,,881
882,2989,1583,2022-02-23,SHIPMENT,142,,882
883,1755,504,2025-03-02,SHIPMENT,70,,883
884,1518,151,2024-06-07,SHIPMENT,65,,884
885,128,765,2025-05-31,SHIPMENT,55,,885
886,2409,1491,2024-05-21,SHIPMENT,100,,886
887,1061,1796,2024-03-30,SHIPMENT,45,,887
888,20,1832,2022-05-13,SHIPMENT,104,,888
889,2246,724,2023-04-30,SHIPMENT,32,,889
890,2099,728,2024-10-31,SHIPMENT,96,,890
891,1122,1929,2023-03-03,SHIPMENT,73,,891
892,2387,1450,2025-02-09,SHIPMENT,51,,892
893,551,524,2024-07-02,SHIPMENT,92,,893
894,1996,171,2022-08-03,SHIPMENT,65,,894
895,2929,1961,2023-09-30,SHIPMENT,39,,895
896,1403,1038,2024-02-09,SHIPMENT,37,,896
897,2017,453,2023-02-27,SHIPMENT,111,,897
898,899,616,2024-10-28,SHIPMENT,144,,898
899,1827,414,2022-06-23,SHIPMENT,80,,899
900,879,1768,2023-10-23,SHIPMENT,93,,900
901,2933,572,2023-06-03,SHIPMENT,150,,901
902,2231,1250,2023-09-13,SHIPMENT,45,,902
903,596,1499,2023-04-03,SHIPMENT,34,,903
904,748,655,2023-02-11,SHIPMENT,71,,904
905,2752,722,2023-09-19,SHIPMENT,121,,905
906,2581,1586,2022-10-10,SHIPMENT,105,,906
907,2052,521,2023-11-24,SHIPMENT,34,,907
908,924,1379,2024-07-16,SHIPMENT,80,,908
909,2393,1593,2024-08-01,SHIPMENT,48,,909
910,485,177,2023-11-01,SHIPMENT,96,,910
911,1366,143,2022-08-17,SHIPMENT,111,,911
912,2465,60,2023-03-19,SHIPMENT,64,,912
913,2126,1678,2023-03-02,SHIPMENT,106,,913
914,2491,352,2024-12-28,SHIPMENT,66,,914
915,113,887,2023-04-13,SHIPMENT,100,,915
916,2886,1644,2024-02-13,SHIPMENT,67,,916
917,2750,1225,2024-12-12,SHIPMENT,65,,917
918,2930,1502,2023-05-09,SHIPMENT,66,,918
919,923,985,2024-12-09,SHIPMENT,64,,919
920,2577,565,2023-01-08,SHIPMENT,60,,920
921,637,788,2024-09-18,SHIPMENT,146,,921
922,1588,1183,2024-06-26,SHIPMENT,148,,922
923,2136,1212,2024-09-02,SHIPMENT,144,,923
924,1582,1836,2024-02-29,SHIPMENT,69,,924
925,1772,52,2024-05-01,SHIPMENT,121,,925
926,2558,1511,2023-06-22,SHIPMENT,115,,926
927,1941,1921,2025-03-26,SHIPMENT,49,,927
928,2711,2035,2023-05-30,SHIPMENT,70,,928
929,313,573,2022-04-27,SHIPMENT,136,,929
930,2351,1302,2024-03-07,SHIPMENT,68,,930
931,2723,1965,2025-05-26,SHIPMENT,85,,931
932,430,843,2025-05-10,SHIPMENT,87,,932
933,847,1685,2023-09-28,SHIPMENT,94,,933
934,1240,191,2025-04-17,SHIPMENT,93,,934
935,317,1715,2022-10-18,SHIPMENT,68,,935
936,1856,570,2024-11-12,SHIPMENT,101,,936
937,2980,1066,2023-11-18,SHIPMENT,119,,937
938,1682,862,2025-04-12,SHIPMENT,148,,938
939,2556,1912,2025-05-28,SHIPMENT,109,,939
940,511,497,2022-10-24,SHIPMENT,103,,940
941,2420,1423,2024-07-05,SHIPMENT,90,,941
942,598,247,2023-08-03,SHIPMENT,130,,942
943,1407,669,2022-10-13,SHIPMENT,45,,943
944,2132,222,2025-02-19,SHIPMENT,51,,944
945,2396,1658,2022-08-15,SHIPMENT,56,,945
946,785,1874,2023-03-08,SHIPMENT,144,,946
947,68,878,2024-05-25,SHIPMENT,82,,947
948,1994,960,2023-04-30,SHIPMENT,107,,948
949,2287,901,2023-09-29,SHIPMENT,83,,949
950,1067,118,2022-02-05,SHIPMENT,107,,950
951,2668,1734,2023-11-18,SHIPMENT,138,,951
952,673,1348,2024-08-04,SHIPMENT,128,,952
953,1123,1215,2023-02-20,SHIPMENT,136,,953
954,548,700,2024-10-25,SHIPMENT,46,,954
955,1287,1543,2024-03-28,SHIPMENT,108,,955
956,2009,737,2025-01-21,SHIPMENT,140,,956
957,865,433,2022-12-13,SHIPMENT,142,,957
958,237,1427,2025-01-17,SHIPMENT,49,,958
959,1324,1486,2024-05-16,SHIPMENT,71,,959
960,289,876,2023-07-30,SHIPMENT,83,,960
961,670,1653,2024-12-18,SHIPMENT,34,,961
962,1691,409,2023-06-09,SHIPMENT,115,,962
963,519,1370,2022-02-09,SHIPMENT,97,,963
964,75,599,2022-11-13,SHIPMENT,83,,964
965,1005,107,2024-12-11,SHIPMENT,130,,965
966,1650,440,2022-05-04,SHIPMENT,50,,966
967,208,609,2022-10-18,SHIPMENT,92,,967
968,2486,877,2023-06-19,SHIPMENT,64,,968
969,1600,50,2022-07-03,SHIPMENT,77,,969
970,20,1663,2022-01-28,SHIPMENT,74,,970
971,1468,2005,2023-05-28,SHIPMENT,76,,971
972,2252,1913,2024-10-20,SHIPMENT,127,,972
973,1447,296,2023-05-04,SHIPMENT,94,,973
974,5,97,2024-08-07,SHIPMENT,80,,974
975,1199,529,2024-11-16,SHIPMENT,125,,975
976,1972,575,2023-07-01,SHIPMENT,33,,976
977,1776,570,2022-08-01,SHIPMENT,115,,977
978,2273,1489,2024-02-15,SHIPMENT,43,,978
979,1555,480,2022-10-06,SHIPMENT,102,,979
980,1244,1436,2022-10-02,SHIPMENT,123,,980
981,2726,1633,2022-09-15,SHIPMENT,92,,981
982,490,941,2023-04-19,SHIPMENT,129,,982
983,291,223,2022-11-30,SHIPMENT,36,,983
984,890,1877,2025-04-22,SHIPMENT,116,,984
985,1663,1209,2025-01-22,SHIPMENT,36,,985
986,2002,264,2022-05-16,SHIPMENT,51,,986
987,745,934,2022-07-28,SHIPMENT,108,,987
988,2361,882,2025-05-19,SHIPMENT,40,,988
989,643,1408,2023-11-06,SHIPMENT,122,,989
990,2881,1974,2023-01-11,SHIPMENT,79,,990
991,2438,504,2022-09-12,SHIPMENT,121,,991
992,1252,987,2022-10-22,SHIPMENT,89,,992
993,2900,1545,2022-11-20,SHIPMENT,131,,993
994,2682,809,2022-02-16,SHIPMENT,33,,994
995,646,100,2025-02-06,SHIPMENT,138,,995
996,282,29,2024-07-10,SHIPMENT,111,,996
997,1705,396,2023-02-17,SHIPMENT,44,,997
998,1368,884,2023-12-14,SHIPMENT,147,,998
999,554,1181,2025-05-11,SHIPMENT,39,,999
1000,995,857,2023-04-29,SHIPMENT,138,,1000
1001,1956,1223,2023-03-28,SHIPMENT,85,,1001
1002,359,1913,2023-01-04,SHIPMENT,99,,1002
1003,950,1048,2022-04-13,SHIPMENT,69,,1003
1004,1413,199,2023-04-14,SHIPMENT,89,,1004
1005,1330,1571,2022-11-16,SHIPMENT,62,,1005
1006,2566,636,2022-04-27,SHIPMENT,135,,1006
1007,1875,120,2024-05-19,SHIPMENT,39,,1007
1008,355,1111,2023-01-21,SHIPMENT,127,,1008
1009,790,1010,2023-01-24,SHIPMENT,72,,1009
1010,1905,720,2025-02-17,SHIPMENT,84,,1010
1011,46,990,2022-09-23,SHIPMENT,32,,1011
1012,2102,185,2024-03-10,SHIPMENT,147,,1012
1013,187,1660,2022-10-02,SHIPMENT,81,,1013
1014,89,299,2023-09-18,SHIPMENT,150,,1014
1015,1332,1269,2023-08-02,SHIPMENT,95,,1015
1016,2985,859,2022-02-13,SHIPMENT,112,,1016
1017,2999,805,2023-02-15,SHIPMENT,131,,1017
1018,1120,484,2023-02-21,SHIPMENT,91,,1018
1019,683,1953,2023-06-18,SHIPMENT,50,,1019
1020,1709,716,2023-02-22,SHIPMENT,79,,1020
1021,2102,1157,2025-05-08,SHIPMENT,48,,1021
1022,1120,464,2022-04-05,SHIPMENT,127,,1022
1023,2153,1450,2023-07-20,SHIPMENT,137,,1023
