inventory_id,product_id,store_id,warehouse_id,date_id,stock_on_hand,stock_in,stock_out,reorder_point,lead_time_days,expiry_date,batch_number,batch_id
291,70,2861,2,2023-02-04,49,57,8,30,5,2023-07-10,BN00291,70-2023-02-04
292,963,940,8,2022-08-13,116,125,9,30,2,2023-01-10,BN00292,963-2022-08-13
293,1585,496,4,2022-06-14,135,135,0,30,3,2022-10-08,BN00293,1585-2022-06-14
294,209,376,4,2025-04-15,131,131,0,30,4,2025-09-06,BN00294,209-2025-04-15
295,835,1398,1,2023-08-16,87,88,1,30,1,2023-11-23,BN00295,835-2023-08-16
296,1044,2311,4,2022-03-12,52,56,4,30,3,2022-07-17,BN00296,1044-2022-03-12
297,1531,2044,6,2023-12-13,67,70,3,30,1,2024-03-30,BN00297,1531-2023-12-13
298,1757,385,5,2022-03-25,104,104,0,30,5,2022-09-08,BN00298,1757-2022-03-25
299,1292,1711,7,2022-07-07,43,43,0,30,1,2022-10-12,BN00299,1292-2022-07-07
300,1241,82,4,2025-01-08,105,112,7,30,5,2025-06-05,BN00300,1241-2025-01-08
301,945,1827,5,2025-02-27,52,57,5,30,5,2025-07-16,BN00301,945-2025-02-27
302,573,236,8,2022-07-01,121,127,6,30,2,2022-12-02,BN00302,573-2022-07-01
303,1411,1393,5,2022-01-25,115,120,5,30,5,2022-04-30,BN00303,1411-2022-01-25
304,846,2591,1,2025-04-08,57,74,17,30,3,2025-09-29,BN00304,846-2025-04-08
305,644,1312,3,2023-12-11,78,78,0,30,4,2024-04-20,BN00305,644-2023-12-11
306,713,2038,1,2023-01-15,82,82,0,30,2,2023-04-16,BN00306,713-2023-01-15
307,693,76,6,2022-07-10,76,95,19,30,1,2022-12-19,BN00307,693-2022-07-10
308,393,1876,4,2023-07-13,140,150,10,30,2,2023-12-23,BN00308,393-2023-07-13
309,852,1028,2,2022-11-26,25,33,8,30,5,2023-05-05,BN00309,852-2022-11-26
310,1376,1059,4,2023-06-17,125,133,8,30,3,2023-10-23,BN00310,1376-2023-06-17
311,138,586,4,2023-03-15,42,42,0,30,5,2023-08-06,BN00311,138-2023-03-15
312,1319,805,8,2024-12-13,134,140,6,30,5,2025-05-27,BN00312,1319-2024-12-13
313,230,584,8,2025-05-18,66,66,0,30,1,2025-08-30,BN00313,230-2025-05-18
314,1038,1827,5,2023-03-23,108,108,0,30,4,2023-08-15,BN00314,1038-2023-03-23
315,118,2307,2,2024-12-17,62,70,8,30,4,2025-03-28,BN00315,118-2024-12-17
316,13,2422,6,2023-07-30,65,72,7,30,3,2023-12-30,BN00316,13-2023-07-30
317,1291,1097,3,2023-04-14,23,47,24,30,3,2023-10-04,BN00317,1291-2023-04-14
318,1502,2936,8,2023-10-13,22,32,10,30,4,2024-03-05,BN00318,1502-2023-10-13
319,562,847,3,2022-12-12,102,107,5,30,5,2023-06-02,BN00319,562-2022-12-12
320,714,2469,1,2023-01-16,148,149,1,30,3,2023-05-19,BN00320,714-2023-01-16
321,1837,1953,6,2024-02-22,124,124,0,30,2,2024-07-31,BN00321,1837-2024-02-22
322,91,1045,1,2022-05-10,135,135,0,30,1,2022-08-30,BN00322,91-2022-05-10
323,1981,2615,4,2024-10-27,141,141,0,30,5,2025-03-20,BN00323,1981-2024-10-27
324,958,1068,4,2023-09-30,82,92,10,30,4,2024-02-01,BN00324,958-2023-09-30
325,1069,2141,6,2022-10-30,57,57,0,30,1,2023-04-12,BN00325,1069-2022-10-30
326,466,502,5,2023-05-11,122,122,0,30,4,2023-10-28,BN00326,466-2023-05-11
327,399,2016,4,2024-09-29,94,103,9,30,4,2025-02-08,BN00327,399-2024-09-29
328,1662,1610,3,2022-03-23,125,125,0,30,4,2022-08-03,BN00328,1662-2022-03-23
329,1086,571,5,2023-11-29,91,100,9,30,1,2024-03-11,BN00329,1086-2023-11-29
330,728,923,2,2024-08-09,121,129,8,30,5,2025-01-30,BN00330,728-2024-08-09
331,950,1736,5,2022-11-25,128,142,14,30,1,2023-04-05,BN00331,950-2022-11-25
332,1172,1920,7,2022-08-08,93,104,11,30,4,2022-12-24,BN00332,1172-2022-08-08
333,615,1165,3,2022-04-13,126,126,0,30,2,2022-07-16,BN00333,615-2022-04-13
334,285,275,6,2023-11-16,57,61,4,30,3,2024-03-30,BN00334,285-2023-11-16
335,156,1662,4,2023-06-04,40,48,8,30,1,2023-10-22,BN00335,156-2023-06-04
336,1502,2796,7,2022-09-19,89,89,0,30,4,2023-03-03,BN00336,1502-2022-09-19
337,1857,381,7,2024-11-02,36,36,0,30,1,2025-03-31,BN00337,1857-2024-11-02
338,660,2870,8,2023-09-29,143,149,6,30,4,2024-03-01,BN00338,660-2023-09-29
339,208,390,7,2022-10-10,122,122,0,30,5,2023-03-27,BN00339,208-2022-10-10
340,797,383,7,2022-03-24,47,47,0,30,5,2022-07-14,BN00340,797-2022-03-24
341,1134,1223,8,2022-09-29,86,101,15,30,2,2023-02-19,BN00341,1134-2022-09-29
342,223,700,7,2023-05-10,27,33,6,30,2,2023-09-17,BN00342,223-2023-05-10
343,649,182,7,2024-09-02,139,142,3,30,4,2024-12-19,BN00343,649-2024-09-02
344,1867,1910,3,2023-01-06,110,110,0,30,5,2023-05-14,BN00344,1867-2023-01-06
345,1930,2567,4,2023-06-21,47,48,1,30,4,2023-11-16,BN00345,1930-2023-06-21
346,513,2572,7,2023-02-05,32,46,14,30,2,2023-05-15,BN00346,513-2023-02-05
347,1325,466,7,2022-11-19,66,81,15,30,4,2023-03-20,BN00347,1325-2022-11-19
348,226,1344,4,2025-02-07,143,143,0,30,2,2025-07-06,BN00348,226-2025-02-07
349,1542,503,4,2024-10-14,76,77,1,30,4,2025-03-29,BN00349,1542-2024-10-14
350,71,1742,4,2022-10-11,47,57,10,30,3,2023-01-28,BN00350,71-2022-10-11
351,186,2008,4,2024-03-01,118,118,0,30,2,2024-07-20,BN00351,186-2024-03-01
352,510,2433,2,2023-11-14,132,142,10,30,1,2024-03-08,BN00352,510-2023-11-14
353,1426,1241,1,2023-11-12,95,107,12,30,5,2024-03-09,BN00353,1426-2023-11-12
354,1105,274,4,2022-07-30,34,34,0,30,1,2022-12-28,BN00354,1105-2022-07-30
355,659,2420,5,2022-03-22,33,33,0,30,3,2022-09-12,BN00355,659-2022-03-22
356,1064,27,6,2022-09-02,98,112,14,30,4,2022-12-15,BN00356,1064-2022-09-02
357,1575,1969,4,2024-06-20,53,68,15,30,2,2024-11-16,BN00357,1575-2024-06-20
358,180,1387,4,2024-03-02,139,139,0,30,3,2024-06-23,BN00358,180-2024-03-02
359,1482,974,7,2024-04-13,115,119,4,30,3,2024-09-27,BN00359,1482-2024-04-13
360,1609,756,1,2023-06-23,21,31,10,30,3,2023-10-23,BN00360,1609-2023-06-23
361,552,2988,8,2022-02-04,116,133,17,30,4,2022-07-16,BN00361,552-2022-02-04
362,1844,1732,5,2022-12-13,91,95,4,30,5,2023-05-10,BN00362,1844-2022-12-13
363,568,2454,4,2025-02-17,30,48,18,30,3,2025-08-05,BN00363,568-2025-02-17
364,7,422,4,2022-04-13,97,97,0,30,1,2022-07-30,BN00364,7-2022-04-13
365,1183,1365,4,2022-08-31,88,104,16,30,3,2022-12-19,BN00365,1183-2022-08-31
366,1352,947,4,2023-04-04,39,54,15,30,1,2023-09-11,BN00366,1352-2023-04-04
367,244,1422,4,2023-02-09,112,112,0,30,4,2023-06-22,BN00367,244-2023-02-09
368,48,2748,3,2022-05-28,127,127,0,30,2,2022-11-20,BN00368,48-2022-05-28
369,974,174,4,2022-09-23,130,132,2,30,5,2023-03-20,BN00369,974-2022-09-23
370,574,1397,3,2024-06-16,69,84,15,30,2,2024-11-25,BN00370,574-2024-06-16
371,1829,2754,2,2024-06-05,42,44,2,30,3,2024-11-09,BN00371,1829-2024-06-05
372,1693,2673,5,2025-04-16,60,75,15,30,5,2025-09-23,BN00372,1693-2025-04-16
373,892,2037,4,2023-02-13,61,63,2,30,4,2023-07-08,BN00373,892-2023-02-13
374,1095,2200,4,2022-01-18,29,35,6,30,5,2022-06-17,BN00374,1095-2022-01-18
375,1226,583,2,2022-08-01,38,45,7,30,4,2023-01-19,BN00375,1226-2022-08-01
376,1986,1030,6,2022-09-23,110,117,7,30,4,2023-02-06,BN00376,1986-2022-09-23
377,234,1047,2,2024-03-13,104,123,19,30,2,2024-06-17,BN00377,234-2024-03-13
378,1095,1519,4,2024-03-09,125,126,1,30,3,2024-08-22,BN00378,1095-2024-03-09
379,1835,226,4,2022-05-31,87,91,4,30,1,2022-11-04,BN00379,1835-2022-05-31
380,1011,197,4,2024-04-03,69,79,10,30,2,2024-09-12,BN00380,1011-2024-04-03
381,1286,232,4,2023-08-28,84,84,0,30,2,2024-01-22,BN00381,1286-2023-08-28
382,1207,1607,4,2024-05-29,109,112,3,30,1,2024-09-03,BN00382,1207-2024-05-29
383,1300,1337,6,2023-01-14,94,94,0,30,4,2023-05-24,BN00383,1300-2023-01-14
384,1928,1383,2,2025-05-30,127,130,3,30,3,2025-09-18,BN00384,1928-2025-05-30
385,739,517,2,2024-05-20,84,92,8,30,5,2024-08-26,BN00385,739-2024-05-20
386,292,673,3,2024-05-10,42,42,0,30,3,2024-10-10,BN00386,292-2024-05-10
387,1409,1910,3,2025-04-10,103,103,0,30,1,2025-07-24,BN00387,1409-2025-04-10
388,1950,124,4,2024-10-31,129,148,19,30,5,2025-03-09,BN00388,1950-2024-10-31
389,1616,2696,2,2023-06-12,20,38,18,30,3,2023-11-12,BN00389,1616-2023-06-12
390,476,1815,4,2024-04-29,81,81,0,30,4,2024-10-08,BN00390,476-2024-04-29
391,1728,1790,5,2024-09-18,105,114,9,30,1,2025-01-13,BN00391,1728-2024-09-18
392,1053,1176,4,2023-01-24,130,130,0,30,3,2023-05-28,BN00392,1053-2023-01-24
393,1545,932,4,2025-01-23,32,40,8,30,3,2025-07-10,BN00393,1545-2025-01-23
394,1908,1428,7,2024-03-14,59,59,0,30,2,2024-06-13,BN00394,1908-2024-03-14
395,36,2994,7,2022-04-24,116,125,9,30,3,2022-08-28,BN00395,36-2022-04-24
396,1730,2153,2,2023-03-12,44,59,15,30,3,2023-07-05,BN00396,1730-2023-03-12
397,900,362,4,2023-02-19,145,150,5,30,1,2023-07-17,BN00397,900-2023-02-19
398,436,797,1,2023-01-12,141,144,3,30,1,2023-05-16,BN00398,436-2023-01-12
399,592,1431,3,2025-02-08,104,104,0,30,1,2025-06-16,BN00399,592-2025-02-08
400,1416,1768,1,2022-08-09,92,99,7,30,2,2022-12-21,BN00400,1416-2022-08-09
401,828,2000,8,2024-07-29,114,124,10,30,4,2024-11-14,BN00401,828-2024-07-29
402,1577,1083,2,2025-03-15,67,77,10,30,4,2025-06-15,BN00402,1577-2025-03-15
403,647,2515,2,2023-10-25,93,93,0,30,2,2024-04-01,BN00403,647-2023-10-25
404,1148,1260,6,2024-04-27,133,133,0,30,2,2024-08-29,BN00404,1148-2024-04-27
405,983,1794,5,2022-06-01,54,54,0,30,1,2022-10-30,BN00405,983-2022-06-01
406,1606,1724,1,2023-11-19,88,98,10,30,2,2024-05-10,BN00406,1606-2023-11-19
407,1561,1375,6,2023-10-14,36,54,18,30,1,2024-02-21,BN00407,1561-2023-10-14
408,596,143,8,2023-01-25,109,109,0,30,2,2023-05-11,BN00408,596-2023-01-25
409,245,483,1,2022-12-27,108,108,0,30,2,2023-06-09,BN00409,245-2022-12-27
410,1764,2534,4,2023-02-13,107,116,9,30,1,2023-08-05,BN00410,1764-2023-02-13
411,1909,400,6,2023-04-18,45,53,8,30,4,2023-08-19,BN00411,1909-2023-04-18
412,1683,745,2,2023-01-22,102,114,12,30,4,2023-07-17,BN00412,1683-2023-01-22
413,1913,1442,4,2024-04-20,106,106,0,30,2,2024-08-19,BN00413,1913-2024-04-20
414,1969,1668,3,2022-12-21,42,49,7,30,3,2023-06-02,BN00414,1969-2022-12-21
415,721,1885,8,2024-01-19,88,97,9,30,3,2024-06-13,BN00415,721-2024-01-19
416,867,2389,4,2022-05-31,37,37,0,30,4,2022-11-11,BN00416,867-2022-05-31
417,1330,2613,5,2023-05-18,84,89,5,30,3,2023-08-19,BN00417,1330-2023-05-18
418,809,2814,7,2024-04-13,144,145,1,30,3,2024-07-12,BN00418,809-2024-04-13
419,1197,2196,3,2024-06-30,24,42,18,30,1,2024-10-29,BN00419,1197-2024-06-30
420,830,182,7,2023-12-06,59,59,0,30,1,2024-04-26,BN00420,830-2023-12-06
421,1963,2587,4,2024-08-19,106,110,4,30,3,2024-12-13,BN00421,1963-2024-08-19
422,1746,435,4,2023-07-31,83,83,0,30,4,2023-11-19,BN00422,1746-2023-07-31
423,44,2937,4,2022-12-20,136,136,0,30,2,2023-04-09,BN00423,44-2022-12-20
424,335,475,4,2025-05-29,94,94,0,30,2,2025-10-08,BN00424,335-2025-05-29
425,1815,2105,2,2022-11-17,43,50,7,30,2,2023-02-28,BN00425,1815-2022-11-17
426,1330,1752,7,2022-07-17,139,143,4,30,5,2022-10-23,BN00426,1330-2022-07-17
427,1167,2014,4,2022-07-19,105,119,14,30,2,2022-11-01,BN00427,1167-2022-07-19
428,1033,2755,7,2024-06-19,73,94,21,30,2,2024-10-28,BN00428,1033-2024-06-19
429,1090,1906,4,2022-03-30,92,92,0,30,5,2022-09-13,BN00429,1090-2022-03-30
430,1690,2761,1,2022-08-14,114,114,0,30,2,2022-11-22,BN00430,1690-2022-08-14
431,1499,1769,1,2023-07-12,42,44,2,30,4,2023-12-10,BN00431,1499-2023-07-12
432,742,511,2,2023-04-12,118,128,10,30,5,2023-08-04,BN00432,742-2023-04-12
433,1308,2096,4,2023-06-28,106,115,9,30,4,2023-11-20,BN00433,1308-2023-06-28
434,2002,2146,4,2022-10-07,92,95,3,30,2,2023-02-25,BN00434,2002-2022-10-07
435,405,354,4,2023-10-29,41,41,0,30,5,2024-01-30,BN00435,405-2023-10-29
436,100,65,5,2024-11-11,131,131,0,30,5,2025-02-23,BN00436,100-2024-11-11
437,1678,972,4,2022-07-07,34,44,10,30,2,2022-11-23,BN00437,1678-2022-07-07
438,91,2601,1,2022-11-28,59,59,0,30,2,2023-03-29,BN00438,91-2022-11-28
439,866,680,4,2022-12-27,75,87,12,30,2,2023-06-18,BN00439,866-2022-12-27
440,1449,1528,6,2024-08-09,45,45,0,30,2,2024-11-21,BN00440,1449-2024-08-09
441,361,2648,1,2022-08-14,117,123,6,30,1,2022-12-19,BN00441,361-2022-08-14
442,357,1476,2,2023-08-28,83,87,4,30,3,2024-02-19,BN00442,357-2023-08-28
443,1177,696,1,2024-07-13,94,109,15,30,3,2024-11-15,BN00443,1177-2024-07-13
444,829,2579,4,2022-06-01,105,107,2,30,5,2022-09-16,BN00444,829-2022-06-01
445,1459,2128,8,2024-06-19,124,128,4,30,3,2024-11-18,BN00445,1459-2024-06-19
446,1829,742,6,2024-01-16,131,134,3,30,3,2024-05-10,BN00446,1829-2024-01-16
447,1270,1543,4,2025-01-02,64,64,0,30,1,2025-06-13,BN00447,1270-2025-01-02
448,1718,624,5,2024-03-07,122,129,7,30,3,2024-07-17,BN00448,1718-2024-03-07
449,179,349,3,2022-07-28,142,142,0,30,3,2023-01-04,BN00449,179-2022-07-28
450,1824,1637,6,2024-05-18,45,53,8,30,2,2024-09-04,BN00450,1824-2024-05-18
451,1638,2197,2,2025-05-04,27,57,30,30,4,2025-09-04,BN00451,1638-2025-05-04
452,231,1001,6,2023-01-13,104,113,9,30,3,2023-06-10,BN00452,231-2023-01-13
453,609,973,3,2023-09-26,71,71,0,30,1,2024-02-15,BN00453,609-2023-09-26
454,539,2276,4,2023-10-15,135,148,13,30,1,2024-03-29,BN00454,539-2023-10-15
455,738,1036,4,2025-05-20,41,41,0,30,1,2025-09-07,BN00455,738-2025-05-20
456,1451,1128,6,2024-10-19,99,101,2,30,2,2025-03-05,BN00456,1451-2024-10-19
457,1565,2913,3,2023-07-11,31,31,0,30,5,2023-11-26,BN00457,1565-2023-07-11
458,1915,2794,8,2024-12-09,49,53,4,30,5,2025-05-06,BN00458,1915-2024-12-09
459,585,2742,5,2022-10-09,61,61,0,30,3,2023-04-03,BN00459,585-2022-10-09
460,1621,872,1,2023-06-20,122,130,8,30,5,2023-11-10,BN00460,1621-2023-06-20
461,587,2264,2,2022-07-03,71,80,9,30,4,2022-12-15,BN00461,587-2022-07-03
462,1958,1039,4,2025-02-01,114,124,10,30,3,2025-05-12,BN00462,1958-2025-02-01
463,569,944,4,2023-09-12,113,113,0,30,5,2024-01-18,BN00463,569-2023-09-12
464,642,537,4,2024-02-12,55,65,10,30,4,2024-07-23,BN00464,642-2024-02-12
465,1815,1864,6,2022-06-17,32,39,7,30,2,2022-09-16,BN00465,1815-2022-06-17
466,237,1198,4,2024-01-30,84,84,0,30,4,2024-07-26,BN00466,237-2024-01-30
467,1176,320,7,2022-11-23,56,64,8,30,1,2023-03-19,BN00467,1176-2022-11-23
468,1476,375,4,2023-01-18,73,76,3,30,4,2023-06-08,BN00468,1476-2023-01-18
469,1494,5,2,2023-04-23,126,126,0,30,2,2023-07-26,BN00469,1494-2023-04-23
470,528,34,7,2024-02-11,123,128,5,30,2,2024-07-09,BN00470,528-2024-02-11
471,1679,494,4,2024-08-29,22,35,13,30,2,2024-11-29,BN00471,1679-2024-08-29
472,1401,1801,2,2022-03-03,57,62,5,30,5,2022-07-05,BN00472,1401-2022-03-03
473,1165,703,3,2023-12-28,121,136,15,30,3,2024-04-11,BN00473,1165-2023-12-28
474,1994,9,2,2022-06-30,82,91,9,30,4,2022-11-08,BN00474,1994-2022-06-30
475,774,1876,4,2023-06-30,137,137,0,30,4,2023-11-27,BN00475,774-2023-06-30
476,753,2028,8,2023-08-07,50,51,1,30,2,2023-12-24,BN00476,753-2023-08-07
477,580,1383,2,2023-09-19,77,77,0,30,3,2024-01-09,BN00477,580-2023-09-19
478,227,1968,2,2025-05-27,42,42,0,30,2,2025-10-02,BN00478,227-2025-05-27
479,351,349,3,2023-02-25,95,105,10,30,4,2023-08-04,BN00479,351-2023-02-25
480,38,1567,5,2024-02-06,67,85,18,30,5,2024-05-28,BN00480,38-2024-02-06
481,244,878,3,2023-04-18,109,109,0,30,2,2023-08-10,BN00481,244-2023-04-18
482,496,1276,7,2023-03-09,130,131,1,30,1,2023-07-08,BN00482,496-2023-03-09
483,2018,1743,4,2024-10-13,36,40,4,30,2,2025-03-06,BN00483,2018-2024-10-13
484,777,298,1,2022-08-09,59,65,6,30,1,2022-12-02,BN00484,777-2022-08-09
485,586,2177,2,2022-02-09,74,82,8,30,2,2022-06-19,BN00485,586-2022-02-09
486,1515,1139,4,2025-03-29,120,123,3,30,4,2025-07-15,BN00486,1515-2025-03-29
487,57,2464,8,2022-12-05,36,36,0,30,4,2023-04-07,BN00487,57-2022-12-05
488,1933,812,5,2024-12-13,64,82,18,30,2,2025-04-05,BN00488,1933-2024-12-13
489,1638,615,2,2024-04-17,61,61,0,30,2,2024-09-19,BN00489,1638-2024-04-17
490,922,406,4,2025-03-10,75,92,17,30,1,2025-08-21,BN00490,922-2025-03-10
491,59,2119,8,2025-03-20,101,111,10,30,5,2025-07-04,BN00491,59-2025-03-20
492,1537,698,7,2022-11-23,70,70,0,30,3,2023-05-09,BN00492,1537-2022-11-23
493,1713,289,2,2022-06-14,86,94,8,30,4,2022-10-25,BN00493,1713-2022-06-14
494,1492,995,4,2022-02-03,46,58,12,30,3,2022-08-02,BN00494,1492-2022-02-03
495,1103,2240,7,2022-12-13,36,40,4,30,3,2023-05-18,BN00495,1103-2022-12-13
496,667,2510,3,2023-06-28,69,69,0,30,5,2023-10-10,BN00496,667-2023-06-28
497,744,2341,6,2023-07-24,30,40,10,30,1,2024-01-05,BN00497,744-2023-07-24
498,254,798,4,2023-10-03,49,52,3,30,4,2024-01-28,BN00498,254-2023-10-03
499,1226,67,4,2024-01-03,110,110,0,30,3,2024-06-10,BN00499,1226-2024-01-03
500,20,1962,8,2023-04-13,129,146,17,30,3,2023-09-16,BN00500,20-2023-04-13
501,1324,970,2,2022-09-04,88,93,5,30,2,2022-12-13,BN00501,1324-2022-09-04
502,1635,1250,8,2023-06-02,56,56,0,30,1,2023-10-16,BN00502,1635-2023-06-02
503,1731,1151,4,2023-06-22,52,52,0,30,3,2023-12-09,BN00503,1731-2023-06-22
504,1222,2090,1,2024-12-28,50,69,19,30,3,2025-04-28,BN00504,1222-2024-12-28
505,1802,2334,3,2023-03-18,54,54,0,30,3,2023-08-07,BN00505,1802-2023-03-18
506,304,1450,1,2025-01-06,93,95,2,30,5,2025-06-15,BN00506,304-2025-01-06
507,1489,1176,4,2024-03-02,47,47,0,30,2,2024-08-16,BN00507,1489-2024-03-02
508,286,1193,4,2022-04-04,50,50,0,30,4,2022-08-27,BN00508,286-2022-04-04
509,822,1765,7,2023-01-31,57,60,3,30,5,2023-07-12,BN00509,822-2023-01-31
510,1346,2321,7,2023-10-14,97,97,0,30,4,2024-03-12,BN00510,1346-2023-10-14
511,1036,2292,8,2024-04-11,97,109,12,30,3,2024-09-17,BN00511,1036-2024-04-11
512,105,1149,8,2023-10-11,87,90,3,30,4,2024-01-27,BN00512,105-2023-10-11
513,549,16,1,2022-10-06,23,32,9,30,1,2023-03-04,BN00513,549-2022-10-06
514,415,2469,1,2022-02-27,90,90,0,30,2,2022-07-10,BN00514,415-2022-02-27
515,1630,2474,4,2023-03-22,105,113,8,30,4,2023-07-27,BN00515,1630-2023-03-22
516,1104,346,6,2023-02-01,73,80,7,30,2,2023-05-02,BN00516,1104-2023-02-01
517,393,1662,4,2022-02-21,60,70,10,30,4,2022-07-11,BN00517,393-2022-02-21
518,791,2762,6,2025-02-20,115,123,8,30,5,2025-05-31,BN00518,791-2025-02-20
519,852,1915,7,2024-03-23,106,132,26,30,4,2024-07-20,BN00519,852-2024-03-23
520,491,1214,8,2024-05-04,39,47,8,30,3,2024-08-05,BN00520,491-2024-05-04
521,995,1334,1,2023-09-11,77,77,0,30,1,2024-02-29,BN00521,995-2023-09-11
522,524,858,5,2022-12-12,136,143,7,30,5,2023-05-11,BN00522,524-2022-12-12
523,1907,862,8,2023-01-06,104,107,3,30,2,2023-06-09,BN00523,1907-2023-01-06
524,1090,2225,3,2022-07-07,89,92,3,30,2,2022-10-22,BN00524,1090-2022-07-07
525,785,1046,3,2022-03-18,105,117,12,30,5,2022-07-22,BN00525,785-2022-03-18
526,641,256,6,2024-08-20,58,58,0,30,3,2025-02-05,BN00526,641-2024-08-20
527,813,1879,1,2024-12-05,24,40,16,30,3,2025-03-23,BN00527,813-2024-12-05
528,1287,1834,6,2024-08-22,38,45,7,30,4,2025-02-02,BN00528,1287-2024-08-22
529,1756,295,4,2024-03-01,56,60,4,30,5,2024-08-09,BN00529,1756-2024-03-01
530,200,2853,8,2022-06-04,57,57,0,30,5,2022-11-03,BN00530,200-2022-06-04
531,1671,2871,4,2024-05-28,45,56,11,30,3,2024-10-05,BN00531,1671-2024-05-28
532,481,232,4,2025-02-26,89,100,11,30,1,2025-07-05,BN00532,481-2025-02-26
533,471,1828,7,2025-06-04,79,79,0,30,4,2025-09-30,BN00533,471-2025-06-04
534,746,2282,4,2023-12-24,54,54,0,30,1,2024-04-20,BN00534,746-2023-12-24
535,1366,2659,2,2024-03-04,85,93,8,30,2,2024-07-06,BN00535,1366-2024-03-04
536,1152,1544,5,2024-04-24,83,83,0,30,5,2024-08-07,BN00536,1152-2024-04-24
537,175,954,3,2022-10-22,75,91,16,30,3,2023-02-08,BN00537,175-2022-10-22
538,896,2676,2,2022-12-02,113,114,1,30,5,2023-03-06,BN00538,896-2022-12-02
539,1250,21,3,2022-04-18,65,65,0,30,2,2022-08-30,BN00539,1250-2022-04-18
540,23,987,2,2024-08-29,48,67,19,30,1,2024-12-14,BN00540,23-2024-08-29
541,626,2610,1,2022-04-06,33,36,3,30,3,2022-08-27,BN00541,626-2022-04-06
542,544,1565,4,2022-09-04,67,74,7,30,2,2023-03-01,BN00542,544-2022-09-04
543,115,1130,1,2025-02-04,135,144,9,30,5,2025-07-22,BN00543,115-2025-02-04
544,1317,542,7,2024-07-08,117,117,0,30,1,2024-12-10,BN00544,1317-2024-07-08
545,265,2881,7,2023-10-08,40,45,5,30,3,2024-02-02,BN00545,265-2023-10-08
546,9,2041,6,2023-08-07,44,52,8,30,1,2023-11-22,BN00546,9-2023-08-07
547,1442,862,8,2023-02-04,136,139,3,30,4,2023-06-02,BN00547,1442-2023-02-04
548,1782,2315,1,2025-04-18,94,108,14,30,1,2025-09-03,BN00548,1782-2025-04-18
549,907,2339,1,2024-02-01,107,107,0,30,3,2024-07-13,BN00549,907-2024-02-01
550,191,13,1,2022-03-03,99,99,0,30,3,2022-06-07,BN00550,191-2022-03-03
551,1505,1489,5,2023-01-10,94,98,4,30,4,2023-07-03,BN00551,1505-2023-01-10
552,1767,1040,4,2024-01-26,90,97,7,30,2,2024-05-09,BN00552,1767-2024-01-26
553,1546,2905,8,2023-04-15,42,59,17,30,5,2023-09-08,BN00553,1546-2023-04-15
554,1261,886,5,2023-12-04,39,51,12,30,4,2024-05-30,BN00554,1261-2023-12-04
555,652,2328,7,2025-05-16,66,66,0,30,4,2025-10-30,BN00555,652-2025-05-16
556,1825,1262,8,2024-08-07,18,30,12,30,1,2024-12-17,BN00556,1825-2024-08-07
557,1382,931,3,2024-06-23,130,147,17,30,1,2024-12-19,BN00557,1382-2024-06-23
558,1924,1242,2,2022-12-02,96,96,0,30,5,2023-05-19,BN00558,1924-2022-12-02
559,140,1696,6,2023-05-14,49,60,11,30,2,2023-09-08,BN00559,140-2023-05-14
560,1049,841,7,2023-06-26,39,43,4,30,5,2023-12-21,BN00560,1049-2023-06-26
561,1218,1324,6,2024-05-17,89,99,10,30,5,2024-08-23,BN00561,1218-2024-05-17
562,642,2442,8,2025-01-06,114,114,0,30,3,2025-05-22,BN00562,642-2025-01-06
563,1938,683,3,2024-08-08,149,149,0,30,1,2024-12-26,BN00563,1938-2024-08-08
564,1845,2212,6,2025-03-08,81,88,7,30,4,2025-08-01,BN00564,1845-2025-03-08
565,1053,1125,6,2024-01-08,53,63,10,30,1,2024-05-04,BN00565,1053-2024-01-08
566,219,2164,2,2022-08-11,76,85,9,30,2,2022-11-19,BN00566,219-2022-08-11
567,1150,500,6,2025-01-16,27,46,19,30,4,2025-05-10,BN00567,1150-2025-01-16
568,46,2519,6,2025-05-29,117,119,2,30,4,2025-11-11,BN00568,46-2025-05-29
569,1190,2303,5,2024-05-24,100,102,2,30,1,2024-11-14,BN00569,1190-2024-05-24
570,548,2943,5,2023-06-02,79,82,3,30,5,2023-11-20,BN00570,548-2023-06-02
571,985,2018,8,2023-09-01,138,150,12,30,3,2024-02-03,BN00571,985-2023-09-01
572,165,1311,5,2023-12-19,123,123,0,30,3,2024-06-08,BN00572,165-2023-12-19
573,1892,1798,3,2023-03-05,61,61,0,30,3,2023-06-24,BN00573,1892-2023-03-05
574,932,620,8,2025-02-17,103,113,10,30,3,2025-07-29,BN00574,932-2025-02-17
575,913,1018,2,2024-01-05,139,148,9,30,5,2024-04-13,BN00575,913-2024-01-05
576,1876,2362,1,2025-02-07,81,81,0,30,2,2025-07-12,BN00576,1876-2025-02-07
577,554,2953,5,2022-12-31,43,43,0,30,2,2023-03-31,BN00577,554-2022-12-31
578,1574,2573,2,2024-10-11,85,85,0,30,1,2025-01-13,BN00578,1574-2024-10-11
579,224,2784,1,2024-12-30,134,134,0,30,4,2025-05-29,BN00579,224-2024-12-30
580,1868,2383,6,2023-09-28,124,142,18,30,5,2024-02-14,BN00580,1868-2023-09-28
581,396,1406,3,2025-05-31,135,137,2,30,4,2025-10-02,BN00581,396-2025-05-31
582,1057,1128,6,2025-02-13,78,83,5,30,2,2025-07-04,BN00582,1057-2025-02-13
