store_id,store_name,store_type,channel_type,region_id,warehouse_id,partner_name,opened_date
1453,WinMart+ Huế,WinMart+,Horeca,2,4,,2021-05-01
1454,WinMart+ Huế,WinMart+,MT,2,4,,2025-04-28
1455,WinMart Hải Dương,WinMart,GT,1,1,,2023-04-12
1456,WinMart Hải Dương,WinMart,GT,1,3,,2024-08-28
1457,WinMart+ Hà Nội,WinMart+,Horeca,1,3,,2023-02-28
1458,Tạp Hóa Bà Sáu - Vĩnh Phúc,Partner,GT,1,3,Tạp Hóa Bà Sáu,2021-02-13
1459,WinMart Vĩnh Phúc,WinMart,MT,1,3,,2024-11-16
1460,WinMart+ Long An,WinMart+,Horeca,3,7,,2024-03-19
1461,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2023-05-19
1462,Co.op Food - Bắc Ninh,Partner,MT,1,3,Co.op Food,2022-05-31
1463,WinMart+ Hải Dương,WinMart+,MT,1,2,,2022-12-02
1464,WinMart+ Huế,WinMart+,MT,2,4,,2024-12-30
1465,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,6,,2021-09-14
1466,WinMart+ Hưng Yên,WinMart+,GT,1,1,,2023-02-10
1467,WinMart TP.HCM,WinMart,GT,3,5,,2023-10-27
1468,WinMart Hưng Yên,WinMart,GT,1,1,,2021-11-24
1469,WinMart+ TP.HCM,WinMart+,MT,3,8,,2023-05-28
1470,WinMart+ Huế,WinMart+,GT,2,4,,2022-03-16
1471,Bách Hóa Xanh - Bình Dương,Partner,MT,3,8,Bách Hóa Xanh,2022-03-17
1472,The Coffee House - Quảng Nam,Partner,GT,2,4,The Coffee House,2023-07-07
1473,Tạp Hóa Bà Sáu - TP.HCM,Partner,GT,3,5,Tạp Hóa Bà Sáu,2023-11-14
1474,WinMart+ TP.HCM,WinMart+,GT,3,8,,2021-03-18
1475,WinMart+ Bình Dương,WinMart+,GT,3,7,,2022-07-23
1476,WinMart Hưng Yên,WinMart,GT,1,2,,2024-07-10
1477,Co.op Food - Long An,Partner,GT,3,5,Co.op Food,2023-07-02
1478,WinMart+ Long An,WinMart+,GT,3,7,,2022-08-18
1479,WinMart Bà Rịa-Vũng Tàu,WinMart,GT,3,6,,2023-01-14
1480,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2021-05-01
1481,WinMart Hải Dương,WinMart,GT,1,2,,2023-12-21
1482,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2020-10-18
1483,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2021-12-15
1484,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2020-10-04
1485,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-11-07
1486,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2020-10-14
1487,WinMart Hải Dương,WinMart,MT,1,1,,2021-07-17
1488,WinMart+ Bắc Ninh,WinMart+,GT,1,3,,2021-03-10
1489,WinMart Bình Dương,WinMart,MT,3,5,,2023-11-20
1490,WinMart Hưng Yên,WinMart,MT,1,2,,2021-09-30
1491,FamilyMart - Hà Nội,Partner,MT,1,2,FamilyMart,2023-01-20
1492,WinMart+ Đà Nẵng,WinMart+,Horeca,2,4,,2022-02-28
1493,WinMart Quảng Ngãi,WinMart,Horeca,2,4,,2025-04-09
1494,WinMart Long An,WinMart,GT,3,8,,2021-10-05
1495,WinMart+ TP.HCM,WinMart+,GT,3,6,,2025-05-01
1496,WinMart Cần Thơ,WinMart,MT,3,5,,2022-11-21
1497,Highlands Coffee - Quảng Nam,Partner,MT,2,4,Highlands Coffee,2021-04-26
1498,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2022-12-11
1499,GS25 - Huế,Partner,MT,2,4,GS25,2023-12-29
1500,WinMart+ Hà Nội,WinMart+,MT,1,1,,2024-10-11
1501,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2022-10-15
1502,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,8,,2020-08-21
1503,WinMart Quảng Ngãi,WinMart,MT,2,4,,2020-10-09
1504,WinMart Bắc Ninh,WinMart,GT,1,1,,2022-09-26
1505,VinDS - Đà Nẵng,Partner,GT,2,4,VinDS,2021-11-22
1506,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2023-01-28
1507,WinMart+ Hải Dương,WinMart+,GT,1,1,,2022-08-05
1508,WinMart+ Hải Dương,WinMart+,MT,1,1,,2022-06-26
1509,Tạp Hóa Chú Ba - Hưng Yên,Partner,GT,1,2,Tạp Hóa Chú Ba,2022-10-08
1510,WinMart+ Hải Dương,WinMart+,MT,1,2,,2023-06-06
1511,WinMart+ Đồng Nai,WinMart+,MT,3,5,,2021-11-21
1512,WinMart TP.HCM,WinMart,MT,3,8,,2024-01-10
1513,WinMart+ TP.HCM,WinMart+,GT,3,5,,2024-08-15
1514,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-07-08
1515,Tạp Hóa Bà Sáu - Hà Nội,Partner,GT,1,3,Tạp Hóa Bà Sáu,2022-04-24
1516,WinMart+ Hải Dương,WinMart+,MT,1,1,,2024-10-24
1517,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2024-12-11
1518,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2022-08-21
1519,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2023-10-26
1520,VinDS - Vĩnh Phúc,Partner,MT,1,2,VinDS,2023-07-23
1521,WinMart Bắc Ninh,WinMart,MT,1,2,,2023-03-18
1522,WinMart Quảng Nam,WinMart,MT,2,4,,2021-01-01
1523,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2024-10-19
1524,WinMart+ TP.HCM,WinMart+,MT,3,7,,2024-11-23
1525,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2021-09-15
1526,WinMart Cần Thơ,WinMart,MT,3,8,,2020-09-16
1527,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,7,,2021-08-20
1528,WinMart+ Đồng Nai,WinMart+,GT,3,6,,2020-07-08
1529,WinMart+ Cần Thơ,WinMart+,Horeca,3,5,,2023-05-05
1530,WinMart Vĩnh Phúc,WinMart,MT,1,2,,2020-07-05
1531,Circle K - Hưng Yên,Partner,MT,1,1,Circle K,2023-09-25
1532,Highlands Coffee - Cần Thơ,Partner,MT,3,6,Highlands Coffee,2021-06-15
1533,WinMart+ Cần Thơ,WinMart+,MT,3,6,,2024-01-30
1534,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,8,,2023-05-04
1535,Circle K - Bắc Ninh,Partner,MT,1,3,Circle K,2022-09-30
1536,Satra Foods - Huế,Partner,Horeca,2,4,Satra Foods,2021-11-22
1537,WinMart Bắc Ninh,WinMart,GT,1,3,,2024-08-09
1538,Highlands Coffee - Long An,Partner,MT,3,5,Highlands Coffee,2023-07-21
1539,WinMart+ Hải Dương,WinMart+,GT,1,1,,2024-02-27
1540,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2025-06-14
1541,WinMart Hưng Yên,WinMart,MT,1,2,,2022-06-27
1542,WinMart Hà Nội,WinMart,GT,1,1,,2022-08-14
1543,WinMart+ Huế,WinMart+,GT,2,4,,2024-01-10
1544,WinMart+ TP.HCM,WinMart+,GT,3,5,,2024-07-24
1545,GS25 - Huế,Partner,GT,2,4,GS25,2020-07-19
1546,The Coffee House - Đà Nẵng,Partner,MT,2,4,The Coffee House,2021-07-24
1547,WinMart Hưng Yên,WinMart,MT,1,3,,2024-08-02
1548,WinMart+ Hải Dương,WinMart+,Horeca,1,3,,2023-12-18
1549,WinMart+ TP.HCM,WinMart+,MT,3,6,,2021-01-09
1550,VinDS - Quảng Ngãi,Partner,GT,2,4,VinDS,2021-11-27
1551,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2025-05-06
1552,WinMart+ Huế,WinMart+,Horeca,2,4,,2022-08-03
1553,WinMart+ Hà Nội,WinMart+,MT,1,3,,2024-02-26
1554,WinMart Long An,WinMart,MT,3,5,,2024-12-19
1555,Satra Foods - Bình Dương,Partner,MT,3,5,Satra Foods,2022-10-26
1556,WinMart+ Bình Dương,WinMart+,MT,3,8,,2024-04-27
1557,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,8,,2024-05-04
1558,WinMart Quảng Ngãi,WinMart,MT,2,4,,2021-06-07
1559,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2021-07-05
1560,WinMart Quảng Nam,WinMart,GT,2,4,,2022-04-24
1561,Ministop - Bắc Ninh,Partner,MT,1,2,Ministop,2021-01-03
1562,WinMart+ Bắc Ninh,WinMart+,GT,1,2,,2023-02-26
1563,Satra Foods - Cần Thơ,Partner,MT,3,8,Satra Foods,2022-05-11
1564,WinMart+ Hà Nội,WinMart+,GT,1,2,,2020-12-31
1565,GS25 - Huế,Partner,GT,2,4,GS25,2024-03-09
1566,WinMart+ Hải Dương,WinMart+,MT,1,2,,2021-12-03
1567,WinMart Đồng Nai,WinMart,MT,3,5,,2022-01-23
1568,WinMart+ Hải Dương,WinMart+,MT,1,1,,2024-03-15
1569,WinMart Hưng Yên,WinMart,MT,1,1,,2024-04-11
1570,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2022-09-29
1571,WinMart+ Long An,WinMart+,MT,3,7,,2021-09-22
1572,FamilyMart - Quảng Ngãi,Partner,MT,2,4,FamilyMart,2024-12-21
1573,Bách Hóa Xanh - Bà Rịa-Vũng Tàu,Partner,GT,3,6,Bách Hóa Xanh,2021-06-28
1574,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2022-04-30
1575,WinMart TP.HCM,WinMart,MT,3,5,,2021-08-02
1576,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,Horeca,3,5,,2022-09-12
1577,Ministop - Đồng Nai,Partner,Horeca,3,6,Ministop,2022-03-29
1578,WinMart+ Bắc Ninh,WinMart+,GT,1,1,,2022-01-27
1579,WinMart+ Huế,WinMart+,Horeca,2,4,,2021-07-05
1580,Circle K - Bà Rịa-Vũng Tàu,Partner,GT,3,7,Circle K,2023-04-07
1581,WinMart Vĩnh Phúc,WinMart,MT,1,3,,2023-12-27
1582,Bách Hóa Xanh - Cần Thơ,Partner,GT,3,8,Bách Hóa Xanh,2021-04-11
1583,WinMart Quảng Ngãi,WinMart,MT,2,4,,2024-07-16
1584,WinMart+ Huế,WinMart+,Horeca,2,4,,2020-06-25
1585,WinMart+ Hải Dương,WinMart+,MT,1,2,,2021-05-22
1586,WinMart Long An,WinMart,MT,3,6,,2023-08-04
1587,WinMart+ TP.HCM,WinMart+,MT,3,7,,2025-01-12
1588,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-03-16
1589,Bách Hóa Xanh - Hà Nội,Partner,MT,1,1,Bách Hóa Xanh,2025-01-23
1590,WinMart+ Hải Dương,WinMart+,GT,1,3,,2020-10-16
1591,WinMart Bắc Ninh,WinMart,MT,1,3,,2022-11-26
1592,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-10-05
1593,WinMart+ Cần Thơ,WinMart+,Horeca,3,7,,2022-04-06
1594,WinMart+ Huế,WinMart+,Horeca,2,4,,2021-10-21
1595,WinMart Hưng Yên,WinMart,MT,1,1,,2022-01-31
1596,WinMart Bắc Ninh,WinMart,MT,1,1,,2021-12-13
1597,WinMart+ Cần Thơ,WinMart+,MT,3,6,,2024-09-06
1598,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2024-09-11
1599,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-05-02
1600,WinMart Đồng Nai,WinMart,Horeca,3,7,,2021-08-04
1601,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,GT,3,8,,2020-10-16
1602,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2023-06-23
1603,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2025-03-06
1604,WinMart Long An,WinMart,GT,3,5,,2023-01-04
1605,Co.op Food - Quảng Ngãi,Partner,GT,2,4,Co.op Food,2023-09-12
1606,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2022-09-15
1607,WinMart Quảng Nam,WinMart,GT,2,4,,2021-10-09
1608,WinMart+ Hưng Yên,WinMart+,Horeca,1,1,,2023-08-11
1609,WinMart+ Đồng Nai,WinMart+,MT,3,5,,2024-09-09
1610,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2024-02-02
1611,VinDS - Bắc Ninh,Partner,MT,1,1,VinDS,2025-03-19
1612,WinMart TP.HCM,WinMart,MT,3,8,,2022-06-22
1613,WinMart Quảng Ngãi,WinMart,MT,2,4,,2025-02-05
1614,Tạp Hóa Bà Sáu - TP.HCM,Partner,GT,3,7,Tạp Hóa Bà Sáu,2021-12-10
1615,WinMart+ TP.HCM,WinMart+,GT,3,7,,2023-12-14
1616,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2022-10-24
1617,WinMart+ Huế,WinMart+,MT,2,4,,2024-11-26
1618,FamilyMart - Bắc Ninh,Partner,MT,1,2,FamilyMart,2023-05-13
1619,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2022-03-10
1620,Guardian - Hà Nội,Partner,Horeca,1,2,Guardian,2022-01-17
1621,WinMart+ Huế,WinMart+,MT,2,4,,2021-09-08
1622,WinMart+ Hà Nội,WinMart+,MT,1,1,,2023-02-22
1623,WinMart+ Huế,WinMart+,GT,2,4,,2020-12-04
1624,WinMart Bắc Ninh,WinMart,MT,1,2,,2025-03-23
1625,WinMart TP.HCM,WinMart,MT,3,6,,2023-12-13
1626,WinMart Huế,WinMart,Horeca,2,4,,2024-09-14
1627,Tạp Hóa Bà Sáu - Bình Dương,Partner,MT,3,5,Tạp Hóa Bà Sáu,2021-02-13
1628,FamilyMart - Quảng Nam,Partner,MT,2,4,FamilyMart,2025-06-01
1629,WinMart Huế,WinMart,GT,2,4,,2022-05-16
1630,The Coffee House - Long An,Partner,MT,3,5,The Coffee House,2023-04-01
1631,WinMart+ TP.HCM,WinMart+,MT,3,8,,2023-11-06
1632,WinMart Vĩnh Phúc,WinMart,MT,1,2,,2023-03-22
1633,WinMart Hải Dương,WinMart,GT,1,3,,2023-11-11
1634,WinMart Cần Thơ,WinMart,GT,3,7,,2022-01-28
1635,WinMart Cần Thơ,WinMart,MT,3,8,,2024-04-01
1636,WinMart Hải Dương,WinMart,MT,1,2,,2024-04-06
1637,WinMart+ Long An,WinMart+,MT,3,6,,2023-11-14
1638,WinMart Cần Thơ,WinMart,MT,3,6,,2021-01-28
1639,WinMart Bắc Ninh,WinMart,Horeca,1,3,,2023-09-25
1640,FamilyMart - Đà Nẵng,Partner,MT,2,4,FamilyMart,2022-09-13
1641,WinMart Quảng Nam,WinMart,MT,2,4,,2023-09-29
1642,FamilyMart - Cần Thơ,Partner,MT,3,7,FamilyMart,2022-12-25
1643,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2020-08-23
1644,WinMart Vĩnh Phúc,WinMart,MT,1,1,,2020-12-14
1645,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2024-02-19
1646,WinMart+ Bình Dương,WinMart+,MT,3,5,,2022-09-13
1647,WinMart Quảng Nam,WinMart,MT,2,4,,2024-12-04
1648,WinMart+ Hải Dương,WinMart+,MT,1,2,,2021-02-09
1649,Circle K - Quảng Ngãi,Partner,MT,2,4,Circle K,2021-02-07
1650,WinMart+ Đồng Nai,WinMart+,Horeca,3,8,,2021-11-01
1651,WinMart Hà Nội,WinMart,MT,1,2,,2022-08-12
1652,WinMart+ Hải Dương,WinMart+,Horeca,1,2,,2022-12-28
1653,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2021-04-09
1654,WinMart+ Đồng Nai,WinMart+,GT,3,6,,2024-01-09
1655,Bách Hóa Xanh - Hưng Yên,Partner,Horeca,1,1,Bách Hóa Xanh,2025-04-16
1656,WinMart+ Huế,WinMart+,MT,2,4,,2021-06-06
1657,WinMart Huế,WinMart,MT,2,4,,2021-10-10
1658,WinMart+ Hải Dương,WinMart+,MT,1,1,,2021-09-05
1659,WinMart+ Huế,WinMart+,MT,2,4,,2023-02-26
1660,Bách Hóa Xanh - Bắc Ninh,Partner,MT,1,3,Bách Hóa Xanh,2024-01-16
1661,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-04-27
1662,Highlands Coffee - Quảng Nam,Partner,MT,2,4,Highlands Coffee,2023-11-09
1663,WinMart+ Long An,WinMart+,GT,3,7,,2021-03-29
1664,WinMart+ Hà Nội,WinMart+,Horeca,1,2,,2021-07-10
1665,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2022-06-08
1666,WinMart+ Bắc Ninh,WinMart+,MT,1,1,,2023-06-26
1667,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-01-05
1668,WinMart Hưng Yên,WinMart,GT,1,3,,2021-05-13
1669,WinMart+ Hưng Yên,WinMart+,MT,1,1,,2023-03-30
1670,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2022-01-02
1671,VinDS - Huế,Partner,Horeca,2,4,VinDS,2023-07-04
1672,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2021-12-25
1673,WinMart+ Đồng Nai,WinMart+,MT,3,6,,2021-12-27
1674,WinMart Vĩnh Phúc,WinMart,MT,1,2,,2021-12-08
1675,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2024-04-30
1676,WinMart+ Bình Dương,WinMart+,MT,3,6,,2023-11-08
1677,WinMart Hải Dương,WinMart,GT,1,3,,2021-06-21
1678,WinMart+ Hà Nội,WinMart+,GT,1,3,,2021-11-16
1679,The Coffee House - Vĩnh Phúc,Partner,MT,1,1,The Coffee House,2023-12-13
1680,WinMart+ Long An,WinMart+,MT,3,8,,2024-04-12
1681,The Coffee House - Vĩnh Phúc,Partner,MT,1,2,The Coffee House,2023-10-18
1682,GS25 - Quảng Nam,Partner,MT,2,4,GS25,2024-03-12
1683,Satra Foods - Huế,Partner,MT,2,4,Satra Foods,2024-02-27
1684,WinMart+ Đồng Nai,WinMart+,GT,3,6,,2024-08-15
1685,WinMart+ Hưng Yên,WinMart+,Horeca,1,1,,2020-12-02
1686,WinMart Hưng Yên,WinMart,Horeca,1,3,,2025-01-22
1687,WinMart Vĩnh Phúc,WinMart,GT,1,1,,2020-08-19
1688,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2021-04-30
1689,WinMart+ Huế,WinMart+,MT,2,4,,2021-10-29
1690,WinMart Quảng Nam,WinMart,MT,2,4,,2021-11-07
1691,Highlands Coffee - Quảng Nam,Partner,MT,2,4,Highlands Coffee,2021-06-16
1692,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2024-07-17
1693,Tạp Hóa Chú Ba - Hưng Yên,Partner,MT,1,2,Tạp Hóa Chú Ba,2022-09-05
1694,WinMart Vĩnh Phúc,WinMart,GT,1,3,,2024-11-22
1695,WinMart+ Bình Dương,WinMart+,Horeca,3,8,,2024-09-04
1696,WinMart Long An,WinMart,MT,3,6,,2021-08-13
1697,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,7,,2024-05-21
1698,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2020-09-17
1699,WinMart Bình Dương,WinMart,MT,3,8,,2023-02-14
1700,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-03-29
1701,WinMart+ Bắc Ninh,WinMart+,MT,1,1,,2022-11-21
1702,WinMart+ Bắc Ninh,WinMart+,MT,1,3,,2022-09-01
1703,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,7,,2021-08-08
1704,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2025-03-31
1705,WinMart Đồng Nai,WinMart,MT,3,6,,2024-09-07
1706,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2023-05-10
1707,WinMart Đà Nẵng,WinMart,GT,2,4,,2022-08-15
1708,WinMart Hải Dương,WinMart,MT,1,3,,2021-02-01
1709,Ministop - Bắc Ninh,Partner,GT,1,3,Ministop,2024-07-12
1710,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2024-12-12
1711,WinMart Bình Dương,WinMart,MT,3,7,,2020-12-09
1712,WinMart TP.HCM,WinMart,MT,3,5,,2022-09-12
1713,WinMart Hưng Yên,WinMart,MT,1,1,,2021-09-09
1714,WinMart TP.HCM,WinMart,MT,3,8,,2025-03-14
1715,WinMart Hải Dương,WinMart,MT,1,3,,2022-04-11
1716,WinMart Quảng Nam,WinMart,MT,2,4,,2022-05-12
1717,WinMart Cần Thơ,WinMart,MT,3,8,,2022-05-22
1718,GS25 - Huế,Partner,MT,2,4,GS25,2022-10-01
1719,Highlands Coffee - Bà Rịa-Vũng Tàu,Partner,MT,3,5,Highlands Coffee,2021-01-14
1720,WinMart+ Bình Dương,WinMart+,MT,3,5,,2021-09-14
1721,Tạp Hóa Chú Ba - Bình Dương,Partner,GT,3,6,Tạp Hóa Chú Ba,2023-07-11
1722,WinMart Hải Dương,WinMart,MT,1,1,,2022-07-20
1723,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-05-30
1724,WinMart+ Bắc Ninh,WinMart+,MT,1,1,,2021-02-28
1725,WinMart Huế,WinMart,GT,2,4,,2021-10-16
1726,WinMart Quảng Nam,WinMart,GT,2,4,,2021-08-21
1727,WinMart+ TP.HCM,WinMart+,MT,3,7,,2022-01-28
1728,WinMart+ Long An,WinMart+,Horeca,3,7,,2021-02-27
1729,WinMart Quảng Nam,WinMart,Horeca,2,4,,2023-12-30
1730,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2025-06-06
1731,WinMart Đồng Nai,WinMart,GT,3,8,,2021-06-22
1732,Highlands Coffee - Bình Dương,Partner,MT,3,5,Highlands Coffee,2021-09-15
1733,WinMart Đà Nẵng,WinMart,MT,2,4,,2022-01-20
1734,Co.op Food - Hưng Yên,Partner,MT,1,2,Co.op Food,2024-02-26
1735,WinMart Bắc Ninh,WinMart,GT,1,1,,2021-12-24
1736,WinMart+ Bình Dương,WinMart+,MT,3,5,,2024-01-02
1737,WinMart+ Long An,WinMart+,GT,3,5,,2021-09-27
1738,Tạp Hóa Chú Ba - Hải Dương,Partner,MT,1,2,Tạp Hóa Chú Ba,2022-10-06
1739,WinMart Đà Nẵng,WinMart,MT,2,4,,2023-05-19
1740,WinMart+ Hải Dương,WinMart+,MT,1,3,,2023-12-09
1741,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,5,,2023-09-08
1742,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2020-09-08
1743,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2024-07-27
1744,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2020-12-06
1745,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2022-01-19
1746,WinMart Bắc Ninh,WinMart,MT,1,2,,2024-08-25
1747,Bách Hóa Xanh - Cần Thơ,Partner,MT,3,7,Bách Hóa Xanh,2020-11-25
1748,Bách Hóa Xanh - Đồng Nai,Partner,MT,3,8,Bách Hóa Xanh,2024-11-01
1749,Bách Hóa Xanh - Bình Dương,Partner,MT,3,6,Bách Hóa Xanh,2022-02-10
1750,WinMart+ Bình Dương,WinMart+,GT,3,5,,2024-10-27
1751,The Coffee House - TP.HCM,Partner,MT,3,8,The Coffee House,2023-08-12
1752,WinMart+ Long An,WinMart+,MT,3,7,,2024-07-19
1753,WinMart Hà Nội,WinMart,Horeca,1,1,,2021-06-10
1754,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2024-01-02
1755,WinMart Bắc Ninh,WinMart,MT,1,2,,2023-05-04
1756,WinMart Bình Dương,WinMart,Horeca,3,7,,2024-07-15
1757,Tạp Hóa Chú Ba - Đà Nẵng,Partner,GT,2,4,Tạp Hóa Chú Ba,2023-03-27
1758,WinMart+ Hà Nội,WinMart+,GT,1,2,,2021-03-30
1759,WinMart+ TP.HCM,WinMart+,MT,3,6,,2020-12-14
1760,GS25 - Đồng Nai,Partner,MT,3,6,GS25,2020-08-23
1761,WinMart Vĩnh Phúc,WinMart,GT,1,3,,2023-01-13
1762,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,Horeca,3,8,,2023-07-31
1763,WinMart+ Bình Dương,WinMart+,GT,3,7,,2022-09-07
1764,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-12-16
1765,WinMart+ Cần Thơ,WinMart+,MT,3,7,,2023-06-20
1766,VinDS - Hà Nội,Partner,GT,1,2,VinDS,2023-11-18
1767,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,6,,2022-11-14
1768,GS25 - Hà Nội,Partner,MT,1,1,GS25,2022-11-13
1769,WinMart+ Hải Dương,WinMart+,GT,1,1,,2024-08-27
1770,WinMart Bắc Ninh,WinMart,MT,1,3,,2023-07-15
1771,WinMart+ Đồng Nai,WinMart+,GT,3,8,,2022-03-23
1772,WinMart+ Hưng Yên,WinMart+,GT,1,2,,2021-06-11
1773,WinMart Bắc Ninh,WinMart,MT,1,1,,2023-06-26
1774,WinMart+ Bình Dương,WinMart+,GT,3,8,,2022-10-17
1775,Satra Foods - Bình Dương,Partner,MT,3,6,Satra Foods,2024-06-16
1776,Tạp Hóa Bà Sáu - Cần Thơ,Partner,GT,3,7,Tạp Hóa Bà Sáu,2022-08-13
1777,WinMart+ Huế,WinMart+,GT,2,4,,2024-05-01
1778,WinMart Hà Nội,WinMart,MT,1,2,,2020-10-17
1779,WinMart+ Hưng Yên,WinMart+,Horeca,1,3,,2020-07-05
1780,WinMart+ Cần Thơ,WinMart+,MT,3,6,,2021-07-13
1781,WinMart+ Bình Dương,WinMart+,MT,3,5,,2024-06-10
1782,WinMart Quảng Nam,WinMart,MT,2,4,,2022-11-24
1783,Ministop - Hải Dương,Partner,MT,1,3,Ministop,2022-12-02
1784,WinMart+ Hải Dương,WinMart+,MT,1,2,,2021-01-24
1785,WinMart Vĩnh Phúc,WinMart,Horeca,1,1,,2022-07-20
1786,Tạp Hóa Bà Sáu - Long An,Partner,MT,3,7,Tạp Hóa Bà Sáu,2023-07-20
1787,WinMart Cần Thơ,WinMart,MT,3,6,,2021-09-09
1788,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2021-11-03
1789,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2025-02-18
1790,WinMart+ Đồng Nai,WinMart+,MT,3,5,,2020-08-18
1791,FamilyMart - Vĩnh Phúc,Partner,MT,1,3,FamilyMart,2022-11-22
1792,WinMart+ Hải Dương,WinMart+,MT,1,3,,2022-07-15
1793,Tạp Hóa Chú Ba - Hải Dương,Partner,MT,1,2,Tạp Hóa Chú Ba,2021-03-07
1794,WinMart Bình Dương,WinMart,MT,3,5,,2024-06-20
1795,WinMart+ Cần Thơ,WinMart+,MT,3,5,,2021-11-09
1796,WinMart Long An,WinMart,Horeca,3,8,,2021-07-10
1797,Tạp Hóa Chú Ba - Hưng Yên,Partner,MT,1,3,Tạp Hóa Chú Ba,2022-01-31
1798,WinMart+ Vĩnh Phúc,WinMart+,GT,1,3,,2024-10-13
1799,VinDS - Hưng Yên,Partner,MT,1,2,VinDS,2021-11-04
1800,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2022-04-05
1801,GS25 - Bắc Ninh,Partner,Horeca,1,2,GS25,2022-02-07
1802,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2023-07-14
1803,Ministop - Đà Nẵng,Partner,MT,2,4,Ministop,2021-09-12
1804,WinMart Hải Dương,WinMart,GT,1,1,,2024-09-01
1805,Ministop - Huế,Partner,MT,2,4,Ministop,2021-09-07
1806,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2024-01-05
1807,WinMart Huế,WinMart,Horeca,2,4,,2022-07-12
1808,WinMart+ Hưng Yên,WinMart+,MT,1,3,,2021-05-15
