sale_id,product_id,customer_id,store_id,date_id,quantity,unit_price,total_amount,promo_id,inventory_id,shipment_id
360,1912,2678,407,2022-12-20,10,32122.67,321226.7,30.0,6612,6612
361,1931,4894,1700,2024-12-11,6,19360.26,116161.56,3.0,9332,9332
362,1939,1740,839,2023-03-10,4,10414.61,41658.44,3.0,1563,1563
363,970,487,86,2025-04-23,2,44444.38,88888.76,6.0,4549,4549
364,1007,4856,922,2024-10-13,6,45731.41,274388.46,12.0,10808,10808
365,376,4732,402,2024-08-28,8,41725.32,333802.56,15.0,9475,9475
366,1872,918,2091,2024-03-25,4,7341.61,29366.44,24.0,9050,9050
367,546,1186,2183,2024-02-29,6,36344.58,218067.48,14.0,5991,5991
368,1980,4882,2547,2023-05-17,1,37897.66,37897.66,17.0,2492,2492
369,1335,327,2277,2023-01-26,3,25420.18,76260.54,30.0,1612,1612
370,1929,2728,2491,2025-02-14,8,20713.9,165711.2,1.0,2743,2743
371,1169,3112,1902,2025-05-30,3,47968.11,143904.33,,2519,2519
372,1928,959,549,2023-11-03,9,40303.5,362731.5,10.0,10492,10492
373,1105,682,1883,2024-10-18,3,29937.17,89811.51,17.0,6900,6900
374,1223,2929,2341,2025-01-08,2,9696.44,19392.88,10.0,10367,10367
375,863,3652,2784,2024-05-05,2,33689.13,67378.26,17.0,6780,6780
376,1138,2648,2644,2025-05-11,9,45333.43,408000.87,28.0,3507,3507
377,862,3648,1413,2024-05-27,8,9491.38,75931.04,23.0,7945,7945
378,2022,2557,1637,2024-12-03,8,30860.55,246884.4,19.0,3856,3856
379,745,2901,2265,2025-02-04,7,17558.16,122907.12,1.0,1723,1723
380,1906,2596,310,2024-06-24,2,24894.43,49788.86,7.0,3150,3150
381,1734,3866,915,2025-05-07,2,15057.18,30114.36,13.0,10928,10928
382,1821,600,2883,2025-04-10,5,27305.31,136526.55,27.0,5366,5366
383,1961,3443,2781,2025-02-24,9,32740.81,294667.29,24.0,8698,8698
384,1461,259,2417,2024-07-19,3,31769.81,95309.43,2.0,11163,11163
385,234,156,1047,2025-01-10,3,31768.75,95306.25,24.0,377,377
386,1186,480,2881,2023-12-21,2,31189.5,62379.0,13.0,9493,9493
387,487,3072,2741,2025-05-18,1,14012.13,14012.13,,7681,7681
388,1815,3199,1058,2025-05-11,7,7982.15,55875.05,17.0,11468,11468
389,1501,1111,2368,2024-07-15,1,22884.21,22884.21,15.0,11257,11257
390,1304,4623,1442,2024-12-30,7,8845.76,61920.32,19.0,6694,6694
391,1691,4611,674,2024-09-30,6,6692.23,40153.38,11.0,11134,11134
392,476,2348,2558,2024-10-11,10,18820.05,188200.5,8.0,211,211
393,1327,1803,1300,2023-06-24,7,20554.12,143878.84,29.0,7947,7947
394,1997,4704,2820,2025-01-12,5,36375.47,181877.35,19.0,9115,9115
395,1348,1414,595,2025-02-13,9,24608.3,221474.7,1.0,2632,2632
396,114,4401,2971,2025-03-12,10,27898.8,278988.0,8.0,5138,5138
397,323,1819,453,2025-05-12,3,28038.27,84114.81,16.0,1466,1466
398,468,4129,301,2025-05-19,4,46758.9,187035.6,22.0,7144,7144
399,1264,2962,2908,2024-11-15,10,24691.92,246919.2,2.0,5097,5097
400,1754,1726,681,2023-02-22,7,27198.04,190386.28,9.0,8570,8570
401,71,474,1921,2023-10-07,6,36628.19,219769.14,5.0,11815,11815
402,848,2822,1540,2024-11-20,5,6145.51,30727.55,17.0,7905,7905
403,1195,4148,79,2025-02-28,5,30538.99,152694.95,,4741,4741
404,2015,4164,1788,2025-05-30,7,36248.98,253742.86,3.0,7327,7327
405,1803,4242,1055,2025-03-26,6,13258.43,79550.58,,6618,6618
406,728,1815,2099,2025-03-20,7,44593.95,312157.65,4.0,890,890
407,1644,333,37,2025-03-04,5,32367.6,161838.0,16.0,6084,6084
408,1640,3878,54,2023-11-21,8,47382.61,379060.88,5.0,1617,1617
409,1991,4907,1948,2024-06-28,6,26467.35,158804.1,5.0,8153,8153
410,1119,1288,1450,2024-07-09,9,39010.87,351097.83,6.0,9461,9461
411,1962,3514,1662,2023-11-08,6,46995.04,281970.24,16.0,7435,7435
412,120,2903,1875,2024-12-21,8,35027.95,280223.6,,1007,1007
413,1292,4571,1727,2024-02-26,3,12678.43,38035.29,2.0,143,143
414,1467,2653,523,2025-02-23,6,22430.71,134584.26,28.0,1043,1043
415,682,2698,2988,2025-04-13,9,15729.49,141565.41,30.0,1310,1310
416,526,1508,451,2025-02-20,2,16144.47,32288.94,1.0,1049,1049
417,832,3383,2122,2023-09-24,3,25169.69,75509.07,,8837,8837
418,1946,1483,2512,2025-03-25,7,33332.86,233330.02,1.0,10499,10499
419,1098,3267,2891,2024-06-25,7,47137.79,329964.53,3.0,2184,2184
420,797,1723,2400,2022-05-10,1,17019.5,17019.5,9.0,9303,9303
421,1657,2742,2417,2025-03-22,6,33344.76,200068.56,23.0,6235,6235
422,1015,978,79,2023-10-12,4,47142.12,188568.48,14.0,1,1
423,1299,4685,415,2023-10-13,9,12138.19,109243.71,29.0,3875,3875
424,712,85,518,2022-10-28,10,24828.93,248289.3,18.0,7456,7456
425,900,3877,2627,2025-04-28,10,12029.64,120296.4,26.0,7983,7983
426,1788,4435,1554,2024-07-14,9,23707.77,213369.93,29.0,11208,11208
427,1965,383,187,2024-09-10,5,17734.88,88674.4,18.0,9200,9200
428,1081,154,2190,2024-06-11,10,7748.97,77489.7,19.0,9601,9601
429,1010,342,790,2024-05-12,3,18432.0,55296.0,3.0,1009,1009
430,349,1404,2315,2024-10-26,8,44345.25,354762.0,24.0,5604,5604
431,1886,3330,406,2024-08-27,1,5508.07,5508.07,4.0,8351,8351
432,1140,724,2774,2024-10-24,8,19172.6,153380.8,17.0,1191,1191
433,1134,473,1979,2022-12-22,5,40724.28,203621.4,25.0,7585,7585
434,1923,3085,2890,2025-04-16,1,24299.9,24299.9,10.0,757,757
435,302,1238,1455,2025-04-21,5,49589.48,247947.4,10.0,11626,11626
436,109,849,2609,2024-08-22,3,21995.11,65985.33,21.0,8367,8367
437,162,81,1954,2022-04-05,1,49982.64,49982.64,21.0,3734,3734
438,1995,4018,1510,2025-05-28,7,41900.75,293305.25,23.0,4172,4172
439,1691,561,2841,2025-01-27,9,45399.0,408591.0,4.0,7032,7032
440,361,32,2776,2025-05-05,5,6939.12,34695.6,4.0,1500,1500
441,73,611,431,2024-01-14,9,18627.03,167643.27,3.0,8876,8876
442,2002,3085,2146,2024-03-03,3,47032.02,141096.06,27.0,434,434
443,73,4814,449,2024-03-19,10,22224.36,222243.6,9.0,3934,3934
444,111,3383,930,2025-03-25,10,12058.91,120589.1,9.0,10051,10051
445,760,4166,2936,2025-05-30,10,39482.82,394828.2,25.0,9316,9316
446,1787,583,1439,2024-04-23,7,18294.97,128064.79,4.0,6644,6644
447,1399,606,2141,2025-04-20,6,10084.96,60509.76,3.0,8893,8893
448,130,933,2544,2025-05-04,2,34735.11,69470.22,2.0,253,253
449,1666,690,1267,2025-01-25,3,18832.79,56498.37,26.0,10905,10905
450,702,3340,1560,2023-09-19,7,24380.67,170664.69,16.0,1270,1270
451,710,180,1481,2024-08-22,5,48197.94,240989.7,14.0,8187,8187
452,1212,2759,919,2025-05-13,2,9192.24,18384.48,9.0,2508,2508
453,3,584,797,2022-11-08,6,21735.52,130413.12,30.0,3354,3354
454,383,651,927,2025-05-25,4,42959.58,171838.32,5.0,10244,10244
455,558,273,1763,2024-08-18,1,33022.78,33022.78,3.0,4986,4986
456,295,2094,616,2023-01-27,6,35179.64,211077.84,26.0,9582,9582
457,1731,3638,2913,2024-10-11,5,8370.22,41851.1,30.0,5098,5098
458,1633,3163,2899,2025-05-09,5,10359.66,51798.3,23.0,1055,1055
459,1943,1633,471,2025-02-02,6,17010.01,102060.06,15.0,244,244
460,559,2948,43,2024-05-02,2,13428.88,26857.76,14.0,7241,7241
461,413,488,2085,2023-11-27,8,24068.07,192544.56,24.0,6125,6125
462,895,709,1319,2023-05-09,6,8347.36,50084.16,6.0,5816,5816
463,143,4861,1351,2025-02-27,1,37436.87,37436.87,1.0,5722,5722
464,1847,1659,1933,2024-01-23,3,28425.99,85277.97,23.0,8498,8498
465,1568,3096,2972,2025-04-30,2,44622.27,89244.54,20.0,3623,3623
466,1357,4427,1770,2025-05-17,1,36868.26,36868.26,,2907,2907
467,1628,699,1734,2023-07-26,2,38491.46,76982.92,17.0,1689,1689
468,1609,1592,756,2024-05-20,1,5495.01,5495.01,23.0,360,360
469,1912,3441,338,2025-04-08,8,12390.01,99120.08,13.0,11803,11803
470,1051,2435,2619,2024-05-26,3,33958.87,101876.61,25.0,11444,11444
471,1743,3239,2381,2025-05-31,7,29168.95,204182.65,13.0,2201,2201
472,10,1647,1857,2025-03-18,5,9282.57,46412.85,9.0,1092,1092
473,513,4829,1079,2023-01-30,3,10281.94,30845.82,15.0,3756,3756
474,1116,1787,682,2025-05-07,8,37750.27,302002.16,14.0,7873,7873
475,1093,2639,711,2022-06-18,3,16384.21,49152.63,20.0,8762,8762
476,197,4460,803,2025-01-11,5,37574.18,187870.9,14.0,2814,2814
477,604,1527,2974,2023-09-23,3,29777.11,89331.33,18.0,9897,9897
478,1974,3314,834,2024-07-07,10,9266.94,92669.4,,6350,6350
479,1502,2352,2680,2024-11-12,4,27005.94,108023.76,7.0,7349,7349
480,5,4604,2792,2024-12-14,1,33229.01,33229.01,17.0,6400,6400
481,1907,3561,2582,2023-01-23,4,36366.22,145464.88,3.0,4901,4901
482,1247,2021,1317,2025-05-16,7,13728.31,96098.17,14.0,10978,10978
483,920,468,1043,2023-02-01,10,46971.89,469718.9,14.0,9073,9073
484,1904,2323,2138,2024-07-31,10,15239.18,152391.8,22.0,5195,5195
485,368,3418,2672,2024-09-14,8,17616.94,140935.52,4.0,1435,1435
486,127,3357,287,2024-08-30,6,15400.88,92405.28,27.0,7121,7121
487,1047,515,834,2025-04-11,8,7222.96,57783.68,5.0,3534,3534
488,1968,1518,1873,2024-06-22,6,38154.93,228929.58,30.0,2578,2578
489,726,2256,2583,2024-11-08,3,35892.63,107677.89,8.0,9770,9770
490,1651,4969,2950,2024-08-01,8,44834.14,358673.12,19.0,1688,1688
491,1353,4964,269,2023-07-04,8,11573.64,92589.12,10.0,8290,8290
492,1215,210,2322,2024-10-22,8,48526.44,388211.52,20.0,9561,9561
493,1934,4128,1963,2022-08-28,10,31615.02,316150.2,29.0,7351,7351
494,1336,1031,276,2024-12-22,10,7598.57,75985.7,21.0,1293,1293
495,1919,3881,892,2024-03-16,5,16447.75,82238.75,30.0,1419,1419
496,649,3798,1456,2025-04-01,1,33972.3,33972.3,13.0,7548,7548
497,1866,4021,2882,2025-01-10,1,7555.57,7555.57,8.0,7101,7101
498,1039,4963,1972,2024-06-16,10,20878.96,208789.6,9.0,4842,4842
499,295,906,1359,2025-05-18,2,33570.92,67141.84,11.0,4255,4255
500,990,4025,1989,2024-07-09,8,49447.26,395578.08,8.0,3589,3589
501,1349,3239,1792,2024-09-10,4,46442.99,185771.96,17.0,2524,2524
502,645,348,2663,2025-04-28,9,16605.82,149452.38,7.0,2971,2971
503,1617,4019,1100,2024-11-27,8,42350.68,338805.44,23.0,590,590
504,2005,3591,1797,2025-05-15,3,22077.48,66232.44,,9118,9118
505,1379,3349,1488,2025-05-10,9,15757.64,141818.76,8.0,4631,4631
506,1717,2045,2163,2023-12-23,4,26513.65,106054.6,19.0,5468,5468
507,957,4908,2623,2022-07-08,9,31948.06,287532.54,,2648,2648
508,1524,1437,446,2025-02-13,8,8678.7,69429.6,4.0,734,734
509,1215,3314,1023,2025-03-28,8,29526.59,236212.72,15.0,11995,11995
510,1106,3789,1076,2025-05-14,8,15637.46,125099.68,5.0,11212,11212
511,13,2038,1346,2025-01-06,8,7754.51,62036.08,8.0,9413,9413
512,984,1295,1493,2024-07-04,4,46545.54,186182.16,27.0,6490,6490
513,1766,2575,1367,2024-08-07,1,42672.23,42672.23,4.0,1359,1359
514,1442,2556,2330,2024-06-09,4,25975.04,103900.16,2.0,8208,8208
515,1744,4537,556,2023-12-11,1,38664.75,38664.75,22.0,11450,11450
516,1753,3047,2880,2023-10-25,7,23359.09,163513.63,5.0,6965,6965
517,141,2901,2687,2024-11-10,5,16875.76,84378.8,29.0,867,867
518,1341,2825,1715,2024-12-20,4,29312.43,117249.72,8.0,4416,4416
519,683,4336,2473,2025-02-05,4,20555.79,82223.16,24.0,8240,8240
520,710,634,1069,2023-07-10,3,38897.31,116691.93,28.0,876,876
521,1647,1505,1478,2025-05-15,5,35521.97,177609.85,12.0,8234,8234
522,112,2109,2224,2024-10-18,9,15283.24,137549.16,29.0,3681,3681
523,1038,829,1326,2025-01-16,10,36843.0,368430.0,26.0,4778,4778
524,816,3121,326,2025-02-18,7,19536.16,136753.12,5.0,1274,1274
525,46,2691,385,2023-05-17,1,40361.64,40361.64,30.0,9519,9519
526,1806,696,457,2025-05-04,3,37654.38,112963.14,10.0,1474,1474
527,940,1027,865,2024-12-13,7,43376.53,303635.71,3.0,8713,8713
528,944,2609,1695,2024-06-29,3,49877.89,149633.67,9.0,6006,6006
529,1387,3290,41,2024-01-04,9,47950.56,431555.04,5.0,7638,7638
530,1936,1325,395,2024-11-07,7,26282.33,183976.31,29.0,4728,4728
531,462,1112,1998,2025-04-27,6,33945.79,203674.74,,11902,11902
532,470,4378,276,2025-05-07,3,14196.78,42590.34,24.0,8464,8464
533,1308,1809,2635,2024-08-19,4,32569.2,130276.8,9.0,1342,1342
534,184,4271,1302,2025-05-21,9,40529.34,364764.06,5.0,4259,4259
535,941,1859,2227,2025-03-05,2,24942.93,49885.86,3.0,11512,11512
536,309,181,353,2024-03-24,4,32499.63,129998.52,24.0,10020,10020
537,465,1118,1734,2025-03-27,6,8292.68,49756.08,14.0,7552,7552
538,1881,333,1532,2025-03-14,7,10407.2,72850.4,,9390,9390
539,551,1344,1248,2025-03-24,7,21286.2,149003.4,7.0,9886,9886
540,134,3464,893,2024-11-23,7,17793.95,124557.65,13.0,7702,7702
541,1094,616,476,2024-12-14,10,42182.05,421820.5,,237,237
542,1285,3289,487,2024-10-16,7,27585.62,193099.34,28.0,10825,10825
543,1975,563,1131,2024-10-09,6,27206.27,163237.62,26.0,5874,5874
544,368,1704,2994,2025-01-02,4,46138.2,184552.8,9.0,1076,1076
545,337,1716,1226,2024-08-09,2,38331.51,76663.02,23.0,6655,6655
546,1475,3693,2226,2024-11-01,2,11024.93,22049.86,28.0,3124,3124
547,1894,1228,2535,2024-12-21,9,47340.74,426066.66,23.0,5399,5399
548,65,61,1520,2025-05-28,7,42274.49,295921.43,22.0,627,627
549,17,4033,305,2024-05-06,9,14093.11,126837.99,4.0,2291,2291
550,523,1075,184,2025-03-04,10,19895.12,198951.2,20.0,7643,7643
551,1361,1224,1344,2024-05-31,7,6094.23,42659.61,11.0,4879,4879
552,1984,4969,573,2025-03-28,5,14933.15,74665.75,30.0,11018,11018
553,1495,4747,805,2025-02-19,8,36804.04,294432.32,22.0,7746,7746
554,543,1883,2896,2023-03-22,8,6026.88,48215.04,26.0,9779,9779
555,637,2260,2527,2024-12-27,3,37676.2,113028.6,,3192,3192
556,1277,209,437,2024-10-07,6,47418.18,284509.08,15.0,4899,4899
557,1315,4783,825,2024-08-08,6,19298.6,115791.6,15.0,2908,2908
558,289,1753,1301,2024-07-07,1,45559.94,45559.94,20.0,11283,11283
559,450,567,1206,2022-07-28,6,14588.2,87529.2,11.0,7834,7834
560,316,3745,238,2024-05-11,8,9262.42,74099.36,9.0,5123,5123
561,304,4055,1450,2025-03-10,2,14735.8,29471.6,14.0,506,506
562,1630,1537,2083,2025-04-09,7,8343.9,58407.3,16.0,208,208
563,801,1616,2221,2025-03-15,6,42812.87,256877.22,23.0,4225,4225
564,1219,4783,2589,2025-05-23,8,16848.87,134790.96,3.0,2369,2369
565,1141,384,2026,2025-03-02,1,12613.63,12613.63,13.0,2922,2922
566,501,729,1561,2024-05-15,9,42976.88,386791.92,15.0,8210,8210
567,7,4766,2499,2023-08-06,6,30296.07,181776.42,19.0,8766,8766
568,333,326,23,2025-01-22,5,40043.0,200215.0,7.0,7550,7550
569,38,668,2216,2024-10-30,2,20998.62,41997.24,14.0,2566,2566
570,1083,33,1400,2025-05-31,2,10297.73,20595.46,22.0,8660,8660
571,792,351,2589,2023-05-21,6,44322.22,265933.32,29.0,4921,4921
572,1915,1419,164,2022-06-22,3,37882.64,113647.92,24.0,6819,6819
573,1849,1490,223,2025-01-22,5,41614.94,208074.7,26.0,8282,8282
574,1244,3084,1691,2023-11-21,5,44928.77,224643.85,18.0,4543,4543
575,1367,3612,2426,2023-09-12,9,28200.22,253801.98,9.0,5706,5706
576,641,1486,823,2025-05-19,7,16706.43,116945.01,23.0,7890,7890
577,632,4020,2812,2024-12-17,6,9040.25,54241.5,12.0,125,125
578,1765,1505,2187,2025-05-01,8,47857.73,382861.84,22.0,7745,7745
579,1332,369,332,2024-08-08,10,18180.06,181800.6,3.0,2480,2480
580,296,3076,1325,2024-11-10,3,13227.75,39683.25,2.0,6959,6959
581,1796,424,1061,2024-06-25,10,16900.92,169009.2,1.0,887,887
582,1267,4799,495,2024-12-11,7,31445.48,220118.36,13.0,3058,3058
583,1117,1502,1705,2023-11-28,8,41264.46,330115.68,3.0,7247,7247
584,1562,658,880,2024-07-29,9,38550.13,346951.17,16.0,11109,11109
585,1041,565,537,2023-10-13,1,42491.13,42491.13,25.0,1497,1497
586,85,4355,2233,2025-01-02,6,22191.11,133146.66,30.0,1269,1269
587,278,3122,174,2025-04-17,3,23219.27,69657.81,13.0,6932,6932
588,74,4245,1800,2025-01-21,10,23683.54,236835.4,1.0,5288,5288
589,1007,1986,636,2024-12-27,8,43821.87,350574.96,27.0,2131,2131
590,47,885,2835,2022-10-29,4,44158.0,176632.0,19.0,8681,8681
591,72,327,214,2024-02-04,5,11351.44,56757.2,29.0,7334,7334
592,1073,1304,1121,2025-01-23,4,26940.01,107760.04,3.0,3074,3074
593,1577,3110,2828,2023-06-27,8,9603.91,76831.28,3.0,1517,1517
594,1618,2425,2692,2023-09-23,4,34474.69,137898.76,15.0,2777,2777
595,1666,2698,1230,2024-08-03,1,39066.24,39066.24,30.0,4414,4414
596,1157,3691,1854,2024-06-19,2,8658.36,17316.72,,10265,10265
597,1955,712,1597,2025-04-15,7,11912.63,83388.41,11.0,1573,1573
598,1441,4946,2941,2025-02-16,1,31762.19,31762.19,12.0,2687,2687
599,1564,2607,1143,2023-07-29,8,44225.72,353805.76,22.0,3142,3142
600,553,4858,2498,2024-01-10,2,47732.09,95464.18,12.0,10170,10170
601,115,3936,907,2024-09-23,10,13293.61,132936.1,22.0,10059,10059
602,810,3285,1734,2025-05-05,6,37318.99,223913.94,30.0,1117,1117
603,1739,2572,1608,2024-09-06,4,8439.61,33758.44,20.0,11611,11611
604,895,917,944,2023-06-20,10,17340.42,173404.2,5.0,10567,10567
605,71,2379,1136,2025-04-29,7,45008.5,315059.5,13.0,25,25
606,1559,2148,1812,2023-08-28,6,5200.35,31202.1,18.0,6433,6433
607,117,3250,731,2022-04-19,9,32943.22,296488.98,28.0,4422,4422
608,1129,1477,1090,2025-05-05,6,26806.84,160841.04,25.0,8164,8164
609,1066,4691,2977,2024-09-30,8,43709.98,349679.84,30.0,4545,4545
610,1847,4490,1679,2025-02-05,3,23411.94,70235.82,4.0,10410,10410
611,857,2912,379,2024-12-28,1,37232.76,37232.76,16.0,5208,5208
612,1738,1765,1723,2025-05-26,10,40989.03,409890.3,5.0,11670,11670
613,457,3527,1793,2024-09-01,1,26309.63,26309.63,11.0,10012,10012
614,1721,1627,1525,2025-05-29,1,15224.81,15224.81,30.0,11063,11063
615,142,524,2571,2023-08-29,8,5016.95,40135.6,9.0,5330,5330
616,1547,4882,241,2025-03-26,1,13109.36,13109.36,1.0,8396,8396
617,588,1593,1523,2024-10-29,10,45155.73,451557.3,7.0,2196,2196
618,1944,2410,2427,2025-02-21,8,6881.59,55052.72,24.0,8104,8104
619,1887,4039,2445,2024-01-01,4,24071.63,96286.52,14.0,7147,7147
620,1715,227,1254,2025-03-06,7,37704.46,263931.22,18.0,807,807
621,853,1818,1495,2025-02-04,6,26230.47,157382.82,4.0,9578,9578
622,1223,3750,2818,2022-06-08,8,45355.11,362840.88,3.0,10256,10256
623,292,2244,549,2025-05-14,7,39528.25,276697.75,27.0,6061,6061
624,1864,3165,513,2024-02-11,4,9653.74,38614.96,12.0,4587,4587
625,1315,3516,2471,2025-04-02,8,7024.38,56195.04,14.0,8539,8539
626,1356,2860,1784,2023-02-04,8,16849.01,134792.08,,4908,4908
627,575,969,1604,2024-06-10,4,20249.82,80999.28,,5079,5079
628,1967,1257,75,2024-03-19,5,26484.56,132422.8,28.0,10525,10525
629,1744,585,2604,2024-12-04,1,35324.92,35324.92,12.0,11548,11548
630,61,1628,1349,2025-05-18,6,22633.44,135800.64,12.0,5765,5765
631,513,4741,114,2025-04-22,2,40000.91,80001.82,30.0,9257,9257
632,1751,2181,1075,2025-04-20,8,49739.05,397912.4,19.0,11808,11808
633,1535,1267,324,2025-02-12,8,13250.25,106002.0,2.0,246,246
634,2000,3873,1403,2024-08-28,7,45557.66,318903.62,,7982,7982
635,144,3094,2994,2024-07-23,2,15373.23,30746.46,,2469,2469
636,515,2874,1650,2025-05-23,2,31352.47,62704.94,24.0,4996,4996
637,1447,2885,2244,2023-11-12,6,24448.21,146689.26,5.0,6060,6060
638,860,3633,1347,2025-04-28,4,17588.69,70354.76,22.0,9950,9950
639,1125,2266,1095,2023-12-09,4,26360.1,105440.4,9.0,3225,3225
640,196,4186,1780,2025-04-20,9,15708.0,141372.0,,9203,9203
641,1847,2413,985,2024-10-02,4,45642.43,182569.72,7.0,4244,4244
642,1927,3070,2360,2024-09-04,6,8631.5,51789.0,24.0,6765,6765
643,1679,4732,1413,2023-11-27,1,17516.97,17516.97,24.0,2563,2563
644,791,3085,1478,2025-01-05,7,45034.62,315242.34,15.0,8688,8688
645,343,4554,230,2024-04-16,1,39654.99,39654.99,3.0,7501,7501
646,1019,2435,1153,2025-02-11,2,47117.84,94235.68,19.0,10642,10642
647,1593,1233,2393,2025-02-14,8,36794.73,294357.84,21.0,909,909
648,939,1069,2964,2025-01-06,8,27997.33,223978.64,7.0,8763,8763
649,1170,3427,202,2023-11-20,10,7796.57,77965.7,1.0,4582,4582
650,581,4374,1014,2024-04-18,7,33410.8,233875.6,22.0,7934,7934
651,1975,2852,1428,2025-04-11,10,26527.04,265270.4,17.0,4030,4030
652,28,3993,481,2023-01-06,5,48940.1,244700.5,16.0,8620,8620
653,912,4597,792,2024-05-17,3,40304.75,120914.25,15.0,9088,9088
654,1972,2893,2974,2024-09-19,9,36680.22,330121.98,7.0,7839,7839
655,32,2229,2929,2025-04-25,2,45279.57,90559.14,,4985,4985
656,1857,2404,2541,2023-10-19,6,13162.25,78973.5,,9004,9004
657,1335,2059,18,2025-05-08,3,32830.59,98491.77,30.0,5683,5683
658,1737,2568,1893,2025-05-16,2,37812.18,75624.36,10.0,9298,9298
659,1859,4458,2496,2024-03-16,4,33276.68,133106.72,29.0,1503,1503
660,1126,4910,2961,2024-12-19,3,19236.18,57708.54,21.0,9154,9154
661,79,3609,2036,2025-04-25,6,8526.17,51157.02,16.0,5996,5996
662,1135,557,333,2025-05-29,6,35722.35,214334.1,22.0,3626,3626
663,1692,1547,1593,2023-05-28,10,16584.71,165847.1,16.0,3000,3000
664,1522,539,140,2024-05-02,9,42934.2,386407.8,25.0,12,12
665,421,4521,1847,2025-02-20,1,29160.09,29160.09,2.0,11035,11035
666,1413,425,960,2025-05-04,6,31903.59,191421.54,19.0,1849,1849
667,193,4063,2750,2024-04-26,7,18934.65,132542.55,,8046,8046
668,74,3212,821,2025-05-31,5,16919.39,84596.95,22.0,11426,11426
669,1467,1317,523,2025-03-19,8,25010.08,200080.64,,1043,1043
670,100,3620,2680,2025-03-07,10,21138.69,211386.9,26.0,2112,2112
671,979,1398,2238,2024-08-19,7,39296.65,275076.55,3.0,1861,1861
672,736,1571,1443,2024-08-04,5,27256.91,136284.55,2.0,9784,9784
673,1514,3492,1099,2025-03-15,4,18003.98,72015.92,26.0,2045,2045
674,312,1643,986,2023-05-03,2,43944.17,87888.34,18.0,1480,1480
675,1749,723,962,2024-09-07,6,11053.73,66322.38,8.0,2787,2787
676,1120,1900,2487,2024-11-13,3,11427.99,34283.97,18.0,6462,6462
677,369,4959,2881,2023-12-07,2,8371.87,16743.74,20.0,2564,2564
678,20,2806,1962,2024-01-21,9,46946.62,422519.58,11.0,500,500
679,1824,3090,1637,2024-10-03,8,31611.92,252895.36,17.0,450,450
680,1630,2957,1661,2024-06-03,10,42122.88,421228.8,6.0,7050,7050
681,663,265,1253,2022-12-25,10,32470.18,324701.8,15.0,1898,1898
682,885,3205,1672,2023-04-06,3,31119.77,93359.31,28.0,3333,3333
683,456,1791,1308,2025-02-17,1,12893.45,12893.45,5.0,2808,2808
684,773,1921,841,2025-05-06,1,31647.27,31647.27,25.0,10339,10339
685,103,2591,2544,2024-11-06,9,13963.5,125671.5,,3821,3821
686,701,2742,1882,2023-11-01,6,33453.75,200722.5,23.0,7711,7711
687,687,1386,2156,2023-11-21,9,36757.51,330817.59,28.0,4202,4202
688,1646,4873,2317,2025-05-18,6,41020.97,246125.82,4.0,4515,4515
689,1522,3629,249,2024-10-14,4,15158.26,60633.04,6.0,5969,5969
690,816,708,1074,2023-03-30,1,26933.31,26933.31,10.0,8747,8747
691,21,2315,113,2025-01-06,2,18209.38,36418.76,16.0,1444,1444
692,1407,347,2712,2025-05-04,2,48778.25,97556.5,7.0,11101,11101
693,339,3552,208,2025-03-03,4,36968.24,147872.96,20.0,6343,6343
694,1111,3571,355,2023-02-04,5,9562.78,47813.9,23.0,1008,1008
695,514,1157,211,2024-02-06,5,34324.48,171622.4,28.0,3436,3436
696,630,2300,629,2024-01-29,1,41648.03,41648.03,8.0,7362,7362
697,1169,71,1902,2025-05-18,10,18534.41,185344.1,27.0,2519,2519
698,1028,1322,1201,2024-09-18,3,31504.12,94512.36,15.0,6221,6221
699,1023,1019,2526,2024-04-16,4,21410.99,85643.96,1.0,7913,7913
700,1938,2283,1839,2023-05-21,9,30483.64,274352.76,24.0,4316,4316
701,1765,4458,636,2023-10-07,5,48320.5,241602.5,29.0,5166,5166
702,1188,4310,105,2025-02-27,6,13692.25,82153.5,20.0,9721,9721
703,233,310,1296,2025-01-06,4,7361.28,29445.12,19.0,5851,5851
704,1559,1266,454,2023-02-19,5,35860.8,179304.0,24.0,10042,10042
705,695,1223,172,2024-12-21,8,23356.63,186853.04,,4936,4936
706,463,4233,2439,2025-04-06,2,13739.02,27478.04,9.0,11684,11684
707,649,2448,2711,2025-03-23,5,42049.68,210248.4,5.0,4557,4557
708,1654,3163,2307,2023-08-30,9,10216.38,91947.42,19.0,4475,4475
