shipment_id,warehouse_id,store_id,product_id,shipment_date,shipping_time_days,transportation_cost,delivery_status,quantity
477,2,1383,580,2023-09-16,3,517.4,Delivered,77
478,2,1968,227,2025-05-25,2,316.36,Delivered,42
479,3,349,351,2023-02-21,4,866.02,Delivered,105
480,5,1567,38,2024-02-01,5,673.23,Delivered,85
481,3,878,244,2023-04-16,2,779.1,Delivered,109
482,7,1276,496,2023-03-08,1,764.18,Delivered,131
483,4,1743,2018,2024-10-11,2,878.09,Delivered,40
484,1,298,777,2022-08-08,1,663.74,Delivered,65
485,2,2177,586,2022-02-07,2,923.24,Delivered,82
486,4,1139,1515,2025-03-25,4,283.05,Delivered,123
487,8,2464,57,2022-12-01,4,156.8,Delivered,36
488,5,812,1933,2024-12-11,2,728.32,Delivered,82
489,2,615,1638,2024-04-15,2,660.25,Delivered,61
490,4,406,922,2025-03-09,1,829.37,Delivered,92
491,8,2119,59,2025-03-15,5,812.34,Delivered,111
492,7,698,1537,2022-11-20,3,137.15,Delivered,70
493,2,289,1713,2022-06-10,4,879.33,Delivered,94
494,4,995,1492,2022-01-31,3,674.42,Delivered,58
495,7,2240,1103,2022-12-10,3,909.0,Delivered,40
496,3,2510,667,2023-06-23,5,527.2,Delivered,69
497,6,2341,744,2023-07-23,1,893.87,Delivered,40
498,4,798,254,2023-09-29,4,860.73,Delivered,52
499,4,67,1226,2023-12-31,3,307.79,Delivered,110
500,8,1962,20,2023-04-10,3,525.87,Delivered,146
501,2,970,1324,2022-09-02,2,887.97,Delivered,93
502,8,1250,1635,2023-06-01,1,667.32,Delivered,56
503,4,1151,1731,2023-06-19,3,665.42,Delivered,52
504,1,2090,1222,2024-12-25,3,118.18,Delivered,69
505,3,2334,1802,2023-03-15,3,482.33,Delivered,54
506,1,1450,304,2025-01-01,5,818.74,Delivered,95
507,4,1176,1489,2024-02-29,2,342.45,Delivered,47
508,4,1193,286,2022-03-31,4,944.01,Delivered,50
509,7,1765,822,2023-01-26,5,979.51,Delivered,60
510,7,2321,1346,2023-10-10,4,554.58,Delivered,97
511,8,2292,1036,2024-04-08,3,876.88,Delivered,109
512,8,1149,105,2023-10-07,4,557.96,Delivered,90
513,1,16,549,2022-10-05,1,553.91,Delivered,32
514,1,2469,415,2022-02-25,2,688.11,Delivered,90
515,4,2474,1630,2023-03-18,4,505.27,Delivered,113
516,6,346,1104,2023-01-30,2,251.41,Delivered,80
517,4,1662,393,2022-02-17,4,442.09,Delivered,70
518,6,2762,791,2025-02-15,5,520.92,Delivered,123
519,7,1915,852,2024-03-19,4,840.92,Delivered,132
520,8,1214,491,2024-05-01,3,546.16,Delivered,47
521,1,1334,995,2023-09-10,1,738.05,Delivered,77
522,5,858,524,2022-12-07,5,206.67,Delivered,143
523,8,862,1907,2023-01-04,2,480.99,Delivered,107
524,3,2225,1090,2022-07-05,2,229.87,Delivered,92
525,3,1046,785,2022-03-13,5,485.1,Delivered,117
526,6,256,641,2024-08-17,3,867.53,Delivered,58
527,1,1879,813,2024-12-02,3,164.8,Delivered,40
528,6,1834,1287,2024-08-18,4,609.47,Delivered,45
529,4,295,1756,2024-02-25,5,321.21,Delivered,60
530,8,2853,200,2022-05-30,5,502.19,Delivered,57
531,4,2871,1671,2024-05-25,3,980.94,Delivered,56
532,4,232,481,2025-02-25,1,340.95,Delivered,100
533,7,1828,471,2025-05-31,4,345.15,Delivered,79
534,4,2282,746,2023-12-23,1,100.8,Delivered,54
535,2,2659,1366,2024-03-02,2,914.67,Delivered,93
536,5,1544,1152,2024-04-19,5,837.71,Delivered,83
537,3,954,175,2022-10-19,3,970.36,Delivered,91
538,2,2676,896,2022-11-27,5,652.74,Delivered,114
539,3,21,1250,2022-04-16,2,308.92,Delivered,65
540,2,987,23,2024-08-28,1,788.18,Delivered,67
541,1,2610,626,2022-04-03,3,303.27,Delivered,36
542,4,1565,544,2022-09-02,2,956.63,Delivered,74
543,1,1130,115,2025-01-30,5,764.84,Delivered,144
544,7,542,1317,2024-07-07,1,562.12,Delivered,117
545,7,2881,265,2023-10-05,3,373.7,Delivered,45
546,6,2041,9,2023-08-06,1,690.94,Delivered,52
547,8,862,1442,2023-01-31,4,239.61,Delivered,139
548,1,2315,1782,2025-04-17,1,310.95,Delivered,108
549,1,2339,907,2024-01-29,3,586.75,Delivered,107
550,1,13,191,2022-02-28,3,698.12,Delivered,99
551,5,1489,1505,2023-01-06,4,127.11,Delivered,98
552,4,1040,1767,2024-01-24,2,171.6,Delivered,97
553,8,2905,1546,2023-04-10,5,484.98,Delivered,59
554,5,886,1261,2023-11-30,4,357.28,Delivered,51
555,7,2328,652,2025-05-12,4,149.59,Delivered,66
556,8,1262,1825,2024-08-06,1,613.1,Delivered,30
557,3,931,1382,2024-06-22,1,649.45,Delivered,147
558,2,1242,1924,2022-11-27,5,131.11,Delivered,96
559,6,1696,140,2023-05-12,2,689.76,Delivered,60
560,7,841,1049,2023-06-21,5,372.88,Delivered,43
561,6,1324,1218,2024-05-12,5,113.83,Delivered,99
562,8,2442,642,2025-01-03,3,690.19,Delivered,114
563,3,683,1938,2024-08-07,1,358.25,Delivered,149
564,6,2212,1845,2025-03-04,4,220.69,Delivered,88
565,6,1125,1053,2024-01-07,1,162.78,Delivered,63
566,2,2164,219,2022-08-09,2,199.78,Delivered,85
567,6,500,1150,2025-01-12,4,695.03,Delivered,46
568,6,2519,46,2025-05-25,4,288.79,Delivered,119
569,5,2303,1190,2024-05-23,1,976.88,Delivered,102
570,5,2943,548,2023-05-28,5,793.16,Delivered,82
571,8,2018,985,2023-08-29,3,347.99,Delivered,150
572,5,1311,165,2023-12-16,3,666.1,Delivered,123
573,3,1798,1892,2023-03-02,3,651.17,Delivered,61
574,8,620,932,2025-02-14,3,999.94,Delivered,113
575,2,1018,913,2023-12-31,5,794.96,Delivered,148
576,1,2362,1876,2025-02-05,2,400.61,Delivered,81
577,5,2953,554,2022-12-29,2,486.52,Delivered,43
578,2,2573,1574,2024-10-10,1,142.8,Delivered,85
579,1,2784,224,2024-12-26,4,420.59,Delivered,134
580,6,2383,1868,2023-09-23,5,249.81,Delivered,142
581,3,1406,396,2025-05-27,4,371.47,Delivered,137
582,6,1128,1057,2025-02-11,2,135.48,Delivered,83
583,1,736,1722,2024-02-18,5,177.3,Delivered,53
584,7,84,383,2022-09-22,5,951.47,Delivered,58
585,1,2081,862,2024-03-20,1,286.18,Delivered,138
586,4,2991,1590,2023-10-20,4,655.83,Delivered,88
587,2,1020,960,2022-08-05,5,966.0,Delivered,35
588,6,1549,1610,2023-07-07,1,347.04,Delivered,126
589,8,377,33,2025-05-06,3,610.61,Delivered,90
590,1,1100,1617,2024-06-19,3,687.29,Delivered,35
591,4,1841,1574,2025-02-28,1,919.3,Delivered,98
592,4,2326,777,2023-04-28,4,305.29,Delivered,141
593,4,799,44,2023-05-24,2,196.41,Delivered,114
594,8,1217,1562,2025-01-31,2,757.19,Delivered,54
595,4,1503,1914,2024-05-21,5,763.12,Delivered,139
596,4,2902,865,2022-05-04,3,556.83,Delivered,36
597,4,366,105,2023-01-12,4,161.12,Delivered,58
598,6,400,1431,2023-12-10,5,486.56,Delivered,39
599,6,1625,1616,2023-03-05,2,997.15,Delivered,118
600,4,2094,628,2024-01-02,5,385.41,Delivered,146
601,4,1228,1574,2022-08-10,3,423.24,Delivered,96
602,5,2140,302,2022-11-16,4,176.46,Delivered,42
603,3,2242,1539,2025-02-09,3,709.89,Delivered,68
604,6,788,1205,2024-03-02,4,493.92,Delivered,130
605,2,1481,398,2022-06-06,3,996.54,Delivered,64
606,1,1419,1194,2023-11-19,5,947.69,Delivered,78
607,4,1136,1133,2022-12-05,4,272.76,Delivered,74
608,4,2561,717,2023-08-11,4,369.98,Delivered,125
609,1,813,260,2025-02-06,1,787.37,Delivered,47
610,2,2768,992,2025-03-12,5,427.35,Delivered,104
611,8,1887,604,2024-08-16,3,192.67,Delivered,44
612,4,689,59,2023-07-14,2,702.66,Delivered,145
613,2,811,372,2023-01-01,1,457.31,Delivered,74
614,2,1383,494,2024-08-02,1,937.36,Delivered,35
615,4,648,893,2023-01-05,1,840.7,Delivered,59
616,4,2215,287,2024-05-09,1,980.34,Delivered,110
617,6,2777,831,2023-03-07,3,313.27,Delivered,114
618,5,2828,685,2023-01-06,2,805.3,Delivered,69
619,3,356,1501,2022-09-26,4,262.86,Delivered,54
620,4,2817,66,2023-12-26,4,951.12,Delivered,30
621,7,577,1428,2022-04-05,3,778.56,Delivered,52
622,6,350,1176,2023-01-28,3,742.28,Delivered,115
623,4,2965,1834,2022-03-19,5,991.75,Delivered,86
624,6,359,1470,2023-06-08,3,228.19,Delivered,105
625,4,2051,24,2024-08-08,2,428.33,Delivered,31
626,2,760,2017,2022-07-14,4,102.35,Delivered,136
627,2,1520,65,2025-05-25,2,501.0,Delivered,135
628,8,1635,917,2023-12-04,2,934.84,Delivered,129
629,2,1147,1565,2024-05-24,3,243.88,Delivered,130
630,4,1850,1296,2024-08-05,2,272.43,Delivered,120
631,7,2931,157,2024-11-04,1,405.83,Delivered,32
632,5,866,1602,2023-05-17,3,856.19,Delivered,95
633,3,1117,687,2023-12-24,1,549.75,Delivered,99
634,4,2588,1723,2023-11-12,4,397.16,Delivered,37
635,1,1542,492,2023-06-05,2,281.26,Delivered,142
636,4,1592,1989,2022-01-24,1,909.79,Delivered,51
637,2,464,282,2025-04-13,1,808.37,Delivered,40
638,2,484,1901,2024-11-29,5,327.83,Delivered,46
639,2,1094,161,2022-01-27,2,959.29,Delivered,54
640,8,1469,729,2024-04-03,2,803.85,Delivered,96
641,8,2877,1609,2023-11-27,2,775.3,Delivered,103
642,6,2056,1864,2022-11-12,4,654.67,Delivered,105
643,4,627,100,2024-10-02,1,992.43,Delivered,149
644,4,2137,1429,2022-11-10,2,190.93,Delivered,123
645,5,569,1861,2022-06-24,2,930.7,Delivered,119
646,1,2339,482,2022-06-26,2,911.02,Delivered,53
647,7,81,1063,2022-12-05,3,305.46,Delivered,35
648,6,513,600,2023-04-16,2,399.64,Delivered,65
649,2,1651,1211,2022-07-25,3,846.01,Delivered,103
650,1,549,1286,2023-06-04,5,858.18,Delivered,42
651,4,2305,1971,2023-07-23,1,118.62,Delivered,40
652,4,1275,2020,2022-01-13,1,847.09,Delivered,104
653,1,1343,103,2022-11-19,1,800.21,Delivered,64
654,3,1802,1598,2024-08-03,2,458.61,Delivered,41
655,4,612,839,2023-01-14,1,754.52,Delivered,60
656,8,1796,1267,2022-06-06,4,921.38,Delivered,88
657,5,385,1676,2024-02-16,1,222.67,Delivered,52
658,4,2986,1739,2024-10-23,3,532.63,Delivered,89
659,7,697,620,2024-07-25,3,358.52,Delivered,33
660,4,2604,1399,2022-09-25,4,176.2,Delivered,52
661,4,774,469,2023-02-11,3,249.31,Delivered,83
662,2,213,689,2024-03-17,4,586.29,Delivered,118
663,2,2065,1465,2022-03-05,1,362.76,Delivered,126
664,3,1297,199,2024-08-22,1,704.9,Delivered,143
665,8,940,1947,2023-05-28,3,641.17,Delivered,39
666,7,2964,638,2024-08-31,4,720.05,Delivered,134
667,4,446,963,2023-07-04,5,979.25,Delivered,126
668,7,2620,292,2022-04-05,5,337.91,Delivered,134
669,8,2665,859,2023-05-27,4,626.38,Delivered,148
670,6,1125,1623,2025-02-20,2,452.46,Delivered,147
671,2,1624,1321,2024-11-02,2,101.26,Delivered,106
672,8,805,1611,2022-01-23,3,327.16,Delivered,39
673,1,804,602,2022-07-05,1,293.48,Delivered,107
674,6,684,1388,2022-04-15,4,235.57,Delivered,101
675,2,1976,1918,2025-03-16,5,697.69,Delivered,59
676,4,999,1656,2022-11-13,2,782.4,Delivered,99
677,4,961,117,2023-09-02,5,932.4,Delivered,41
678,5,771,1004,2022-04-09,5,526.67,Delivered,104
679,5,1233,1427,2024-08-13,4,675.6,Delivered,44
680,4,2342,143,2022-04-17,2,863.83,Delivered,32
681,2,2401,1814,2023-05-01,1,123.27,Delivered,105
682,6,2715,702,2024-12-20,4,204.41,Delivered,63
683,5,2175,103,2023-08-08,4,461.1,Delivered,135
684,5,2702,1289,2024-12-31,4,429.06,Delivered,46
685,5,153,1235,2022-04-18,1,384.15,Delivered,110
686,3,80,230,2024-10-24,2,388.41,Delivered,126
687,1,1539,1329,2022-03-17,3,251.32,Delivered,64
688,8,265,1411,2025-02-13,1,492.32,Delivered,32
689,4,639,1293,2024-03-03,3,647.94,Delivered,104
690,4,695,1291,2025-03-08,2,460.42,Delivered,142
691,5,133,624,2024-09-26,4,221.38,Delivered,113
692,4,338,1395,2022-03-05,5,928.65,Delivered,72
693,4,1231,1212,2024-12-02,4,138.66,Delivered,62
694,4,2946,404,2024-09-22,1,267.86,Delivered,101
695,3,954,3,2024-03-13,4,774.55,Delivered,46
696,7,2966,699,2022-12-28,3,200.29,Delivered,144
697,7,602,529,2024-11-16,3,127.13,Delivered,128
698,1,360,1722,2022-06-30,1,811.99,Delivered,40
699,1,2904,1910,2022-10-21,1,816.91,Delivered,117
700,2,2878,639,2023-10-09,4,545.31,Delivered,51
701,4,685,78,2023-04-14,1,133.98,Delivered,50
702,6,454,1068,2022-12-17,2,181.23,Delivered,94
703,6,2533,1217,2022-07-12,5,451.37,Delivered,144
704,3,2020,475,2024-11-10,5,492.47,Delivered,40
705,4,1552,309,2024-06-03,5,225.31,Delivered,144
706,7,2581,912,2024-10-21,2,363.84,Delivered,113
707,1,599,273,2023-08-23,3,365.12,Delivered,77
708,2,2416,910,2023-01-24,3,977.72,Delivered,37
709,4,2803,1024,2023-09-11,5,470.97,Delivered,97
710,4,2717,62,2023-03-08,2,485.44,Delivered,108
711,4,964,1837,2025-02-23,3,583.81,Delivered,53
712,4,2817,2026,2024-08-27,1,241.84,Delivered,147
713,4,2922,87,2023-12-22,5,717.73,Delivered,100
714,8,530,1846,2024-11-08,3,512.86,Delivered,62
715,7,2328,1059,2023-07-14,2,826.11,Delivered,93
716,4,644,1049,2024-09-30,4,766.53,Delivered,48
717,7,825,285,2023-12-22,5,804.03,Delivered,39
718,8,2936,483,2024-09-11,2,914.24,Delivered,87
719,4,1878,1003,2022-05-04,4,280.07,Delivered,84
720,6,869,1014,2024-03-23,3,662.52,Delivered,57
721,5,418,605,2023-07-10,3,439.19,Delivered,144
722,4,2026,497,2024-09-23,3,935.18,Delivered,128
723,4,1033,292,2025-02-04,1,545.49,Delivered,126
724,5,668,1609,2022-10-01,3,239.94,Delivered,150
725,4,774,1469,2022-10-23,2,118.36,Delivered,143
726,4,109,1870,2022-05-30,1,143.76,Delivered,100
727,4,1700,1588,2025-04-16,4,992.77,Delivered,51
728,2,278,1591,2022-07-24,4,385.85,Delivered,148
729,5,2421,1059,2024-11-21,3,685.61,Delivered,113
730,7,2958,1793,2023-01-24,3,968.33,Delivered,133
731,3,18,164,2022-10-12,5,570.65,Delivered,133
732,2,11,1222,2022-06-07,5,246.31,Delivered,68
733,4,1616,1172,2023-09-23,4,867.73,Delivered,129
734,4,446,1524,2024-02-11,2,439.96,Delivered,72
735,1,2370,1936,2023-09-16,1,346.04,Delivered,89
736,4,2037,1475,2024-03-28,3,636.83,Delivered,75
737,2,1914,1727,2022-11-23,4,709.98,Delivered,67
738,2,1766,1901,2024-03-20,3,193.38,Delivered,119
739,4,1944,1211,2023-02-24,1,761.68,Delivered,146
740,4,1113,710,2025-01-23,1,774.53,Delivered,91
741,2,1109,89,2025-04-18,1,132.34,Delivered,65
742,4,1907,1920,2025-05-23,3,839.73,Delivered,104
743,7,1414,125,2022-11-13,2,485.7,Delivered,35
744,3,1333,941,2023-02-14,5,190.1,Delivered,129
745,4,606,236,2022-01-18,2,827.98,Delivered,116
746,4,2270,289,2024-02-04,4,650.35,Delivered,131
747,2,970,641,2023-12-19,3,360.49,Delivered,121
748,4,2906,733,2023-11-18,3,104.8,Delivered,148
749,2,2535,949,2025-04-07,4,925.43,Delivered,57
750,4,479,444,2022-09-22,4,550.43,Delivered,35
751,3,2242,984,2024-06-13,2,668.88,Delivered,118
752,6,1586,1815,2023-06-20,2,913.96,Delivered,91
753,4,2283,502,2022-06-19,5,934.06,Delivered,104
754,4,2154,1859,2023-04-21,2,527.37,Delivered,36
755,5,389,1893,2022-08-28,4,590.78,Delivered,123
756,4,1924,390,2023-11-07,2,472.02,Delivered,104
757,7,2890,1923,2024-10-19,1,405.9,Delivered,112
758,4,961,1209,2022-01-31,1,669.79,Delivered,47
759,4,507,178,2025-01-25,5,443.47,Delivered,51
760,1,2589,1665,2022-09-15,3,921.05,Delivered,39
761,6,2787,804,2022-06-06,3,447.29,Delivered,86
762,4,556,641,2023-11-21,4,342.07,Delivered,62
763,8,805,280,2025-02-26,4,888.03,Delivered,55
764,7,144,757,2023-08-14,5,735.79,Delivered,125
765,7,188,1000,2025-04-03,1,127.56,Delivered,31
766,8,1005,1724,2023-01-24,4,999.59,Delivered,89
767,3,2527,1600,2024-09-27,1,868.06,Delivered,121
768,1,2438,1304,2023-11-05,3,887.49,Delivered,122
769,4,498,1557,2023-08-04,3,331.0,Delivered,87
770,8,128,1097,2025-05-19,5,616.14,Delivered,83
771,4,912,105,2024-04-11,3,687.29,Delivered,38
772,3,1535,413,2023-10-01,4,682.15,Delivered,144
773,2,2515,1118,2024-04-04,3,617.32,Delivered,39
774,4,154,1565,2022-04-09,1,793.36,Delivered,130
775,8,2979,18,2022-01-31,2,725.99,Delivered,109
776,4,1017,1165,2024-04-15,2,960.09,Delivered,104
777,4,2262,1808,2024-03-10,4,547.23,Delivered,97
778,4,1132,1485,2023-06-20,1,183.36,Delivered,39
779,2,1490,320,2023-08-12,1,426.91,Delivered,35
780,3,2107,1511,2023-11-12,1,800.87,Delivered,35
781,4,1114,525,2023-09-08,1,677.5,Delivered,95
782,4,2749,463,2022-02-05,2,366.83,Delivered,61
783,4,636,971,2024-11-09,4,605.08,Delivered,148
784,4,1497,1011,2022-11-20,1,404.34,Delivered,114
785,7,825,1837,2022-04-26,5,394.07,Delivered,112
786,7,2763,1138,2022-03-27,5,534.77,Delivered,71
787,7,201,692,2024-04-25,2,740.44,Delivered,142
788,4,344,968,2024-09-06,1,989.85,Delivered,148
789,8,430,708,2024-06-20,1,580.45,Delivered,132
790,8,957,1853,2024-02-23,1,982.9,Delivered,71
791,4,816,581,2023-09-16,2,596.41,Delivered,37
792,3,1553,1528,2022-01-08,2,257.29,Delivered,110
793,2,1481,943,2023-10-27,3,116.12,Delivered,54
794,4,924,226,2022-08-08,1,480.63,Delivered,42
795,4,495,162,2023-06-28,4,707.56,Delivered,47
796,3,1325,1404,2023-04-23,4,470.21,Delivered,44
797,4,1038,426,2023-12-30,3,203.29,Delivered,110
798,4,556,1929,2024-03-21,4,778.22,Delivered,112
799,5,1827,729,2023-03-26,4,900.62,Delivered,123
800,4,860,609,2022-11-26,4,419.55,Delivered,65
801,8,303,982,2024-07-16,3,718.3,Delivered,94
802,4,2209,1038,2022-06-12,4,957.18,Delivered,146
803,4,2801,743,2024-12-27,4,892.56,Delivered,38
804,4,1168,1550,2025-03-30,2,574.28,Delivered,69
805,8,882,940,2022-04-05,5,238.89,Delivered,135
806,4,1647,382,2024-01-24,2,920.86,Delivered,76
807,1,1254,1715,2024-04-15,3,295.8,Delivered,83
808,1,1253,1566,2023-09-04,1,496.51,Delivered,32
809,3,242,1298,2023-11-18,4,763.57,Delivered,83
810,1,2259,98,2022-02-02,5,183.63,Delivered,85
811,4,1570,1670,2022-05-29,4,958.68,Delivered,125
812,5,1790,446,2024-07-03,3,287.93,Delivered,147
813,2,1476,1545,2022-01-10,2,967.67,Delivered,122
814,6,2041,1236,2024-01-09,4,854.77,Delivered,105
815,7,911,1726,2025-03-15,4,774.83,Delivered,31
816,3,1880,1421,2023-09-04,1,600.39,Delivered,90
817,2,234,708,2024-04-14,3,359.34,Delivered,127
818,6,1153,103,2024-03-03,3,115.66,Delivered,83
819,4,498,15,2023-06-02,2,998.89,Delivered,92
820,4,1617,637,2024-12-18,1,912.6,Delivered,87
821,4,1189,1914,2023-12-31,4,796.88,Delivered,128
822,8,1612,1493,2024-10-31,3,965.77,Delivered,123
823,1,1531,1759,2022-03-13,4,171.95,Delivered,131
824,4,2451,381,2022-11-26,4,664.32,Delivered,131
825,4,1514,586,2022-08-13,1,446.18,Delivered,114
826,4,185,1028,2023-01-05,5,540.01,Delivered,146
827,2,2654,133,2023-10-05,3,463.42,Delivered,92
828,4,2516,588,2023-02-09,3,629.24,Delivered,134
829,4,384,234,2022-11-09,5,168.44,Delivered,59
830,1,285,58,2025-05-05,3,189.85,Delivered,125
831,6,1890,682,2022-08-15,5,936.3,Delivered,69
832,4,1402,79,2022-12-11,5,398.12,Delivered,117
833,8,1247,495,2025-05-20,1,232.53,Delivered,58
834,3,1792,599,2022-03-16,5,673.63,Delivered,133
835,2,1766,652,2023-05-19,5,769.22,Delivered,42
836,1,2365,410,2023-05-18,2,514.48,Delivered,78
837,4,2694,113,2022-07-19,5,801.28,Delivered,63
838,6,986,1850,2022-05-20,1,855.9,Delivered,114
839,4,579,1992,2023-08-13,1,964.52,Delivered,53
840,7,1915,977,2022-12-27,4,842.2,Delivered,53
841,4,2282,1390,2024-12-08,1,988.79,Delivered,107
842,2,1322,588,2022-03-22,1,450.12,Delivered,73
843,4,1039,81,2023-11-03,4,591.16,Delivered,51
844,4,376,1693,2022-05-15,1,246.35,Delivered,108
845,4,253,120,2025-05-01,2,190.76,Delivered,150
846,8,2258,627,2023-06-03,3,380.92,Delivered,57
847,8,945,211,2023-06-06,2,309.51,Delivered,74
848,4,515,442,2024-06-15,1,926.7,Delivered,61
849,7,543,1242,2022-08-21,1,226.67,Delivered,87
850,4,2580,1873,2023-01-16,1,134.92,Delivered,92
851,4,1607,544,2025-03-25,3,791.91,Delivered,84
852,4,1281,199,2023-11-21,1,618.25,Delivered,111
853,4,1928,1276,2023-08-30,3,644.92,Delivered,46
854,2,2103,1898,2022-12-18,1,303.12,Delivered,126
855,2,1772,1144,2023-10-24,1,433.15,Delivered,87
856,3,257,515,2023-11-26,2,178.33,Delivered,108
857,5,2303,707,2023-07-23,3,926.67,Delivered,78
858,4,819,1537,2022-01-02,2,587.75,Delivered,144
859,4,1726,561,2022-10-23,3,197.17,Delivered,108
860,6,1577,879,2022-02-24,5,102.06,Delivered,112
861,4,2840,1815,2022-08-22,2,940.72,Delivered,71
862,3,2863,525,2024-11-01,2,754.34,Delivered,143
863,1,772,1133,2024-05-28,5,554.2,Delivered,129
864,5,1246,1826,2023-12-18,2,318.45,Delivered,140
865,4,2530,174,2022-06-23,5,117.59,Delivered,145
866,4,487,305,2022-03-31,1,204.34,Delivered,78
867,2,2687,141,2022-01-20,3,151.49,Delivered,41
868,4,387,1392,2024-12-08,5,806.4,Delivered,116
869,3,2465,25,2024-06-08,2,282.89,Delivered,60
870,8,1983,1023,2025-01-11,3,885.06,Delivered,136
871,8,2870,433,2025-03-01,5,530.28,Delivered,119
872,4,2674,332,2022-08-09,3,944.22,Delivered,136
873,5,771,969,2024-03-05,4,125.0,Delivered,141
874,4,680,1,2024-06-20,1,681.71,Delivered,75
875,2,2153,666,2022-06-18,3,862.14,Delivered,147
876,4,1069,710,2022-04-11,4,382.02,Delivered,87
877,8,296,762,2024-02-18,4,575.54,Delivered,99
878,4,1973,1962,2022-03-15,2,994.31,Delivered,41
879,4,2507,1683,2024-05-27,3,549.99,Delivered,147
880,6,2833,346,2024-04-05,4,458.78,Delivered,58
881,8,128,1580,2023-04-08,3,577.53,Delivered,93
882,4,2989,1583,2022-02-20,3,426.93,Delivered,142
883,2,1755,504,2025-02-28,2,327.51,Delivered,70
884,5,1518,151,2024-06-05,2,956.75,Delivered,65
885,8,128,765,2025-05-29,2,439.9,Delivered,55
886,2,2409,1491,2024-05-20,1,832.34,Delivered,100
887,2,1061,1796,2024-03-27,3,275.79,Delivered,45
888,6,20,1832,2022-05-11,2,799.76,Delivered,104
889,3,2246,724,2023-04-25,5,704.27,Delivered,32
890,5,2099,728,2024-10-26,5,516.53,Delivered,96
891,4,1122,1929,2023-02-28,3,901.47,Delivered,73
892,1,2387,1450,2025-02-07,2,572.66,Delivered,51
893,4,551,524,2024-06-28,4,426.42,Delivered,92
894,3,1996,171,2022-07-30,4,478.13,Delivered,65
895,4,2929,1961,2023-09-28,2,256.82,Delivered,39
896,2,1403,1038,2024-02-07,2,917.01,Delivered,37
897,4,2017,453,2023-02-22,5,314.97,Delivered,111
898,5,899,616,2024-10-24,4,657.08,Delivered,144
899,5,1827,414,2022-06-18,5,269.64,Delivered,80
900,2,879,1768,2023-10-20,3,484.81,Delivered,93
901,2,2933,572,2023-06-02,1,239.8,Delivered,150
902,2,2231,1250,2023-09-11,2,850.88,Delivered,45
903,4,596,1499,2023-03-29,5,438.85,Delivered,34
904,4,748,655,2023-02-08,3,595.02,Delivered,71
905,4,2752,722,2023-09-14,5,255.48,Delivered,121
906,7,2581,1586,2022-10-08,2,372.86,Delivered,105
907,8,2052,521,2023-11-22,2,796.63,Delivered,34
908,4,924,1379,2024-07-13,3,717.18,Delivered,80
909,4,2393,1593,2024-07-29,3,493.43,Delivered,48
910,1,485,177,2023-10-29,3,712.74,Delivered,96
911,7,1366,143,2022-08-12,5,432.28,Delivered,111
912,3,2465,60,2023-03-14,5,900.79,Delivered,64
913,4,2126,1678,2023-03-01,1,887.25,Delivered,106
914,7,2491,352,2024-12-26,2,816.83,Delivered,66
915,2,113,887,2023-04-08,5,508.24,Delivered,100
916,5,2886,1644,2024-02-09,4,580.28,Delivered,67
917,4,2750,1225,2024-12-11,1,549.63,Delivered,65
918,1,2930,1502,2023-05-06,3,134.86,Delivered,66
919,2,923,985,2024-12-06,3,379.37,Delivered,64
920,5,2577,565,2023-01-05,3,533.53,Delivered,60
921,6,637,788,2024-09-17,1,824.92,Delivered,146
922,4,1588,1183,2024-06-21,5,736.64,Delivered,148
923,4,2136,1212,2024-08-30,3,567.1,Delivered,144
924,8,1582,1836,2024-02-24,5,659.45,Delivered,69
925,2,1772,52,2024-04-30,1,678.07,Delivered,121
926,2,2558,1511,2023-06-21,1,854.68,Delivered,115
927,8,1941,1921,2025-03-22,4,634.66,Delivered,49
928,6,2711,2035,2023-05-27,3,366.61,Delivered,70
929,4,313,573,2022-04-26,1,591.58,Delivered,136
930,4,2351,1302,2024-03-02,5,364.46,Delivered,68
